nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;138004;6591;131413;21230;961;20269;166500;7266;7552;4,74%;151682;20,5310931206;1402,013304;1422,54439712
1;138004;6353;131651;21230;951;20279;166500;7266;7304;4,59%;151930;22,4184880257;1334,11290503;1356,53139305
2;138004;7729;130275;21230;960;20270;166500;7266;8689;5,46%;150545;22,7687609196;1522,21725106;1544,98601198
3;138004;6552;131452;21230;1018;20212;166500;7266;7570;4,75%;151664;22,5023329258;1249,31564498;1271,81797791
4;138004;6072;131932;21230;996;20234;166500;7266;7068;4,44%;152166;22,8833861351;1089,55843496;1112,4418211
5;138004;7624;130380;21230;954;20276;166500;7266;8578;5,39%;150656;23,0877730846;1656,24639797;1679,33417106
6;138004;7279;130725;21230;905;20325;166500;7266;8184;5,14%;151050;22,4460780621;1672,1422441;1694,58832216
7;138004;6428;131576;21230;1104;20126;166500;7266;7532;4,73%;151702;22,6769750118;1427,56298614;1450,23996115
8;138004;7176;130828;21230;871;20359;166500;7266;8047;5,05%;151187;22,8405389786;1596,32709789;1619,16763687
9;138004;8057;129947;21230;1011;20219;166500;7266;9068;5,69%;150166;22,4090180397;1591,72774887;1614,13676691
10;138004;5345;132659;21230;911;20319;166500;7266;6256;3,93%;152978;22,2569761276;1077,81925797;1100,0762341
11;138004;5988;132016;21230;994;20236;166500;7266;6982;4,38%;152252;22,3923358917;1354,0266211;1376,418957
12;138004;6500;131504;21230;1111;20119;166500;7266;7611;4,78%;151623;20,8038561344;1172,58435702;1193,38821316
13;138004;6507;131497;21230;920;20310;166500;7266;7427;4,66%;151807;21,0826721191;1391,60500979;1412,68768191
14;138004;6957;131047;21230;839;20391;166500;7266;7796;4,90%;151438;20,7993440628;1324,70691204;1345,5062561
15;138004;7366;130638;21230;1093;20137;166500;7266;8459;5,31%;150775;21,0385010242;1087,14128613;1108,17978716
16;138004;6802;131202;21230;900;20330;166500;7266;7702;4,84%;151532;20,9310908318;1244,95925617;1265,890347
17;138004;6853;131151;21230;821;20409;166500;7266;7674;4,82%;151560;20,7455620766;1246,70052481;1267,44608688
18;138004;6408;131596;21230;773;20457;166500;7266;7181;4,51%;152053;20,5816171169;1227,0497241;1247,63134122
19;138004;6299;131705;21230;998;20232;166500;7266;7297;4,58%;151937;20,5223958492;1144,69066596;1165,21306181
20;138004;5923;132081;21230;939;20291;166500;7266;6862;4,31%;152372;21,0021660328;998,346847057;1019,34901309
21;138004;7043;130961;21230;931;20299;166500;7266;7974;5,01%;151260;20,7237269878;1238,00297594;1258,72670293
22;138004;6416;131588;21230;1002;20228;166500;7266;7418;4,66%;151816;20,5493068695;1012,4224391;1032,97174597
23;138004;6016;131988;21230;959;20271;166500;7266;6975;4,38%;152259;20,8689908981;1002,83838296;1023,70737386
24;138004;7307;130697;21230;911;20319;166500;7266;8218;5,16%;151016;20,3548300266;1157,00448608;1177,35931611
25;138004;6498;131506;21230;978;20252;166500;7266;7476;4,69%;151758;20,6540448666;1154,14302492;1174,79706979
26;138004;6515;131489;21230;977;20253;166500;7266;7492;4,71%;151742;20,7129178047;1160,67607617;1181,38899398
27;138004;6175;131829;21230;1002;20228;166500;7266;7177;4,51%;152057;20,7271361351;1171,52812386;1192,25525999
28;138004;6192;131812;21230;1052;20178;166500;7266;7244;4,55%;151990;20,3257820606;1077,17753386;1097,50331593
29;138004;6767;131237;21230;1088;20142;166500;7266;7855;4,93%;151379;20,444272995;1229,62403584;1250,06830883
;;;;;;;;;7622;4,79%;;;;1288,55
;;;;;;;;;598;0,38%;;;;194,13
