nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;160896;1413;159483;3713;182;3531;166000;1391;1595;0,97%;163014;27,6619551182;1267,72742295;1295,38937807
1;160896;221;160675;3713;171;3542;166000;1391;392;0,24%;164217;26,4488568306;982,721569061;1009,17042589
2;160896;334;160562;3713;146;3567;166000;1391;480;0,29%;164129;23,718916893;982,310640097;1006,02955699
3;160896;756;160140;3713;198;3515;166000;1391;954;0,58%;163655;27,2496500015;974,358575106;1001,60822511
4;160896;693;160203;3713;136;3577;166000;1391;829;0,50%;163780;30,1538460255;968,700683832;998,854529858
5;160896;303;160593;3713;201;3512;166000;1391;504;0,31%;164105;24,8372559547;1073,00106502;1097,83832097
6;160896;827;160069;3713;146;3567;166000;1391;973;0,59%;163636;26,8866970539;1170,09725809;1196,98395514
7;160896;843;160053;3713;134;3579;166000;1391;977;0,59%;163632;24,5696790218;1077,40292406;1101,97260308
8;160896;818;160078;3713;124;3589;166000;1391;942;0,57%;163667;32,3371529579;1083,01954389;1115,35669684
9;160896;426;160470;3713;138;3575;166000;1391;564;0,34%;164045;23,8968539238;1071,75596619;1095,65282011
10;160896;475;160421;3713;158;3555;166000;1391;633;0,38%;163976;25,759442091;984,53630805;1010,29575014
11;160896;211;160685;3713;172;3541;166000;1391;383;0,23%;164226;23,6353740692;1070,08897495;1093,72434902
12;160896;339;160557;3713;127;3586;166000;1391;466;0,28%;164143;23,9535310268;1170,47703791;1194,43056893
13;160896;484;160412;3713;152;3561;166000;1391;636;0,39%;163973;23,7902219296;1169,39500499;1193,18522692
14;160896;595;160301;3713;182;3531;166000;1391;777;0,47%;163832;26,0601658821;1157,77966809;1183,83983397
15;160896;214;160682;3713;231;3482;166000;1391;445;0,27%;164164;31,0255680084;1053,90426207;1084,92983007
16;160896;659;160237;3713;168;3545;166000;1391;827;0,50%;163782;31,6374139786;967,344914913;998,982328892
17;160896;649;160247;3713;170;3543;166000;1391;819;0,50%;163790;23,969438076;966,120931864;990,09036994
18;160896;434;160462;3713;143;3570;166000;1391;577;0,35%;164032;30,1943750381;962,764001846;992,958376884
19;160896;857;160039;3713;127;3586;166000;1391;984;0,60%;163625;24,0985679626;1535,85658002;1559,95514798
20;160896;569;160327;3713;156;3557;166000;1391;725;0,44%;163884;23,6199069023;957,194383144;980,814290047
21;160896;538;160358;3713;165;3548;166000;1391;703;0,43%;163906;25,8118379116;1060,84358907;1086,65542698
22;160896;1007;159889;3713;147;3566;166000;1391;1154;0,70%;163455;27,6017549038;1144,60849094;1172,21024585
23;160896;500;160396;3713;166;3547;166000;1391;666;0,40%;163943;26,8991999626;1051,99529886;1078,89449883
24;160896;585;160311;3713;198;3515;166000;1391;783;0,48%;163826;26,7947440147;963,439386845;990,234130859
25;160896;328;160568;3713;210;3503;166000;1391;538;0,33%;164071;24,5550560951;948,512666941;973,067723036
26;160896;1384;159512;3713;217;3496;166000;1391;1601;0,97%;163008;28,7946088314;1424,94660902;1453,74121785
27;160896;413;160483;3713;189;3524;166000;1391;602;0,37%;164007;30,9352431297;948,000238895;978,935482025
28;160896;653;160243;3713;157;3556;166000;1391;810;0,49%;163799;26,57873106;1045,00807309;1071,58680415
29;160896;536;160360;3713;164;3549;166000;1391;700;0,43%;163909;29,5542080402;958,171319008;987,725527048
;;;;;;;;;768;0,47%;;;;1099,84
;;;;;;;;;299;0,18%;;;;139,52
