nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;129007;2258;126749;24440;2;24438;154401;954;2260;1,47%;151187;17,7057180405;676,317721844;694,023439884
1;129007;1878;127129;24440;2;24438;154401;954;1880;1,23%;151567;18,47113204;683,373511076;701,844643116
2;129007;2255;126752;24440;2;24438;154401;954;2257;1,47%;151190;18,2739849091;675,884995937;694,158980846
3;129007;2013;126994;24440;2;24438;154401;954;2015;1,31%;151432;19,2270519733;684,992872953;704,219924927
4;129007;2266;126741;24440;2;24438;154401;954;2268;1,48%;151179;18,5268838406;821,964231968;840,491115808
5;129007;2172;126835;24440;2;24438;154401;954;2174;1,42%;151273;18,3121159077;687,236150026;705,548265934
6;129007;2240;126767;24440;2;24438;154401;954;2242;1,46%;151205;18,4406898022;586,497101068;604,937790871
7;129007;2301;126706;24440;2;24438;154401;954;2303;1,50%;151144;14,5701980591;633,852073908;648,422271967
8;129007;2180;126827;24440;2;24438;154401;954;2182;1,42%;151265;14,8819980621;544,481105089;559,363103151
9;129007;2047;126960;24440;2;24438;154401;954;2049;1,34%;151398;14,4653069973;515,076771975;529,542078972
10;129007;1988;127019;24440;2;24438;154401;954;1990;1,30%;151457;14,6364171505;542,437142849;557,073559999
11;129007;2073;126934;24440;2;24438;154401;954;2075;1,35%;151372;14,6013338566;555,098093033;569,699426889
12;129007;2575;126432;24440;2;24438;154401;954;2577;1,68%;150870;14,8914690018;599,533730984;614,425199986
13;129007;1997;127010;24440;2;24438;154401;954;1999;1,30%;151448;14,9452009201;543,297877073;558,243077993
14;129007;2151;126856;24440;2;24438;154401;954;2153;1,40%;151294;15,047727108;514,970356941;530,018084049
15;129007;2179;126828;24440;2;24438;154401;954;2181;1,42%;151266;14,7642030716;542,714941025;557,479144096
16;129007;2048;126959;24440;2;24438;154401;954;2050;1,34%;151397;14,774739027;541,828440905;556,603179932
17;129007;2019;126988;24440;2;24438;154401;954;2021;1,32%;151426;14,7563769817;543,776386976;558,532763958
18;129007;2098;126909;24440;2;24438;154401;954;2100;1,37%;151347;14,6005380154;542,873677969;557,474215984
19;129007;2168;126839;24440;2;24438;154401;954;2170;1,41%;151277;14,8036909103;574,412223101;589,215914011
20;129007;1794;127213;24440;2;24438;154401;954;1796;1,17%;151651;14,7198970318;543,96084404;558,680741072
21;129007;2277;126730;24440;2;24438;154401;954;2279;1,49%;151168;14,8392391205;542,910861969;557,750101089
22;129007;2137;126870;24440;2;24438;154401;954;2139;1,39%;151308;14,7376279831;543,935472965;558,673100948
23;129007;2364;126643;24440;2;24438;154401;954;2366;1,54%;151081;14,7496521473;542,604796886;557,354449034
24;129007;2170;126837;24440;2;24438;154401;954;2172;1,42%;151275;14,8635668755;540,92685914;555,790426016
25;129007;2284;126723;24440;2;24438;154401;954;2286;1,49%;151161;14,8849580288;542,660361052;557,54531908
26;129007;2091;126916;24440;2;24438;154401;954;2093;1,36%;151354;14,7412111759;542,67875886;557,419970036
27;129007;2147;126860;24440;2;24438;154401;954;2149;1,40%;151298;14,6821057796;575,845526218;590,527631998
28;129007;2053;126954;24440;2;24438;154401;954;2055;1,34%;151392;14,5994541645;658,673631907;673,273086071
29;129007;2220;126787;24440;2;24438;154401;954;2222;1,45%;151225;14,6866569519;541,653106928;556,33976388
;;;;;;;;;2150;1,40%;;;;601,82
;;;;;;;;;151;0,10%;;;;72,8
