nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;132718;7007;125711;20611;1801;18810;154401;1072;8808;5,74%;144521;19,2345581055;1145,732867;1164,96742511
1;132718;7406;125312;20611;1866;18745;154401;1072;9272;6,05%;144057;15,542678833;849,081598043;864,624276876
2;132718;7624;125094;20611;2048;18563;154401;1072;9672;6,31%;143657;16,0006248951;988,963443041;1004,96406794
3;132718;7502;125216;20611;1842;18769;154401;1072;9344;6,09%;143985;16,2613630295;986,34107399;1002,60243702
4;132718;7309;125409;20611;1872;18739;154401;1072;9181;5,99%;144148;16,1629128456;1054,08787894;1070,25079179
5;132718;7761;124957;20611;1751;18860;154401;1072;9512;6,20%;143817;16,5585460663;1064,83702087;1081,39556694
6;132718;7188;125530;20611;1742;18869;154401;1072;8930;5,82%;144399;16,3998060226;884,223830938;900,623636961
7;132718;7958;124760;20611;1883;18728;154401;1072;9841;6,42%;143488;16,4974770546;1013,37703395;1029,874511
8;132718;7426;125292;20611;1772;18839;154401;1072;9198;6,00%;144131;16,3627419472;1000,92153287;1017,28427482
9;132718;7188;125530;20611;1667;18944;154401;1072;8855;5,78%;144474;16,5382740498;947,274130821;963,812404871
10;132718;7646;125072;20611;1933;18678;154401;1072;9579;6,25%;143750;16,4756450653;1063,88898706;1080,36463213
11;132718;7279;125439;20611;1801;18810;154401;1072;9080;5,92%;144249;16,3632471561;1004,812289;1021,17553616
12;132718;7267;125451;20611;1750;18861;154401;1072;9017;5,88%;144312;16,2252030373;877,991053104;894,216256142
13;132718;7127;125591;20611;2209;18402;154401;1072;9336;6,09%;143993;16,2405750751;817,232419968;833,472995043
14;132718;7188;125530;20611;1743;18868;154401;1072;8931;5,82%;144398;16,5869779587;1001,41832209;1018,00530005
15;132718;7086;125632;20611;2005;18606;154401;1072;9091;5,93%;144238;16,4315669537;939,590814114;956,022381067
16;132718;7358;125360;20611;1757;18854;154401;1072;9115;5,94%;144214;16,3917400837;944,670780897;961,062520981
17;132718;7300;125418;20611;1939;18672;154401;1072;9239;6,03%;144090;16,5713291168;944,340988874;960,912317991
18;132718;7064;125654;20611;1988;18623;154401;1072;9052;5,90%;144277;16,3227040768;1079,80789995;1096,13060403
19;132718;7692;125026;20611;1824;18787;154401;1072;9516;6,21%;143813;16,1940288544;1175,30434012;1191,49836898
20;132718;7258;125460;20611;1892;18719;154401;1072;9150;5,97%;144179;24,0986769199;1022,8112421;1046,90991902
21;132718;7432;125286;20611;1840;18771;154401;1072;9272;6,05%;144057;21,9678821564;1503,31024003;1525,27812219
22;132718;7387;125331;20611;1855;18756;154401;1072;9242;6,03%;144087;16,4106190205;817,617525816;834,028144836
23;132718;8085;124633;20611;1915;18696;154401;1072;10000;6,52%;143329;16,7795529366;1132,32198691;1149,10153985
24;132718;7469;125249;20611;1630;18981;154401;1072;9099;5,93%;144230;16,5816431046;1002,89042497;1019,47206807
25;132718;7496;125222;20611;1933;18678;154401;1072;9429;6,15%;143900;16,4486658573;1001,49263215;1017,94129801
26;132718;6706;126012;20611;1962;18649;154401;1072;8668;5,65%;144661;16,3049819469;935,10156703;951,406548977
27;132718;7719;124999;20611;1722;18889;154401;1072;9441;6,16%;143888;16,4381370544;1002,93297696;1019,37111402
28;132718;7347;125371;20611;1961;18650;154401;1072;9308;6,07%;144021;16,3174059391;939,448240042;955,765645981
29;132718;8043;124675;20611;1707;18904;154401;1072;9750;6,36%;143579;25,0236639977;873,04508996;898,068753958
;;;;;;;;;9264;6,04%;;;;1017,69
;;;;;;;;;309;0,20%;;;;131,42
