nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;298;;;273,66
;;;;;;;;;8;;;43,42
0;140500;14384;1258;126808;833;13322;309;753;309;0,22%;139438;282,595832109
1;140500;14384;1258;126808;833;13331;300;753;300;0,21%;139447;251,998175144
2;140500;14384;1258;126808;833;13325;306;753;306;0,22%;139441;262,384155989
3;140500;14384;1258;126808;833;13326;305;753;305;0,22%;139442;285,989065886
4;140500;14384;1258;126808;833;13343;288;753;288;0,21%;139459;272,919692039
5;140500;14384;1258;126808;833;13331;300;753;300;0,21%;139447;404,450628042
6;140500;14384;1258;126808;833;13335;296;753;296;0,21%;139451;241,750993013
7;140500;14384;1258;126808;833;13321;310;753;310;0,22%;139437;229,91199398
8;140500;14384;1258;126808;833;13342;289;753;289;0,21%;139458;249,399723053
9;140500;14384;1258;126808;833;13328;303;753;303;0,22%;139444;274,855123997
10;140500;14384;1258;126808;833;13323;308;753;308;0,22%;139439;247,240006924
11;140500;14384;1258;126808;833;13346;285;753;285;0,20%;139462;284,265522003
12;140500;14384;1258;126808;833;13337;294;753;294;0,21%;139453;247,978471994
13;140500;14384;1258;126808;833;13330;301;753;301;0,22%;139446;229,975414991
14;140500;14384;1258;126808;833;13330;301;753;301;0,22%;139446;261,431586027
15;140500;14384;1258;126808;833;13336;295;753;295;0,21%;139452;227,737677097
16;140500;14384;1258;126808;833;13332;299;753;299;0,21%;139448;249,100152016
17;140500;14384;1258;126808;833;13333;298;753;298;0,21%;139449;261,561314106
18;140500;14384;1258;126808;833;13335;296;753;296;0,21%;139451;262,191072941
19;140500;14384;1258;126808;833;13341;290;753;290;0,21%;139457;241,683926105
20;140500;14384;1258;126808;833;13314;317;753;317;0,23%;139430;361,1087749
21;140500;14384;1258;126808;833;13327;304;753;304;0,22%;139443;253,358407021
22;140500;14384;1258;126808;833;13338;293;753;293;0,21%;139454;272,655523062
23;140500;14384;1258;126808;833;13338;293;753;293;0,21%;139454;250,65805912
24;140500;14384;1258;126808;833;13333;298;753;298;0,21%;139449;361,420543909
25;140500;14384;1258;126808;833;13331;300;753;300;0,21%;139447;275,557148933
26;140500;14384;1258;126808;833;13338;293;753;293;0,21%;139454;237,330707788
27;140500;14384;1258;126808;833;13346;285;753;285;0,20%;139462;351,762089014
28;140500;14384;1258;126808;833;13326;305;753;305;0,22%;139442;260,692560196
29;140500;14384;1258;126808;833;13347;284;753;284;0,20%;139463;315,983227968
;;;;;;;;;;0,21%;;
;;;;;;;;;;0,01%;;
