nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;228000;1770;226230;15604;131;15473;246000;2396;1901;0,78%;241703;37,1311972141;1058,40024686;1095,53144407
1;228000;1919;226081;15604;106;15498;246000;2396;2025;0,83%;241579;32,2736730576;1037,97895503;1070,25262809
2;228000;1801;226199;15604;144;15460;246000;2396;1945;0,80%;241659;34,3588941097;1010,01573992;1044,37463403
3;228000;1868;226132;15604;154;15450;246000;2396;2022;0,83%;241582;33,60810709;1123,52653694;1157,13464403
4;228000;1715;226285;15604;126;15478;246000;2396;1841;0,76%;241763;34,2993719578;1026,23134899;1060,53072095
5;228000;1565;226435;15604;128;15476;246000;2396;1693;0,69%;241911;33,4464399815;970,155330896;1003,60177088
6;228000;1694;226306;15604;103;15501;246000;2396;1797;0,74%;241807;24,520045042;738,786527157;763,306572199
7;228000;1831;226169;15604;121;15483;246000;2396;1952;0,80%;241652;25,2735419273;739,110893011;764,384434938
8;228000;1789;226211;15604;144;15460;246000;2396;1933;0,79%;241671;25,2459080219;806,447926998;831,69383502
9;228000;1797;226203;15604;122;15482;246000;2396;1919;0,79%;241685;25,3693878651;832,149204016;857,518591881
10;228000;1869;226131;15604;115;15489;246000;2396;1984;0,81%;241620;33,2729849815;1013,36087203;1046,63385701
11;228000;1826;226174;15604;101;15503;246000;2396;1927;0,79%;241677;33,0933101177;1003,519099;1036,61240911
12;228000;1711;226289;15604;119;15485;246000;2396;1830;0,75%;241774;33,4454112053;1134,39278293;1167,83819413
13;228000;1861;226139;15604;123;15481;246000;2396;1984;0,81%;241620;32,6950330734;1021,10347199;1053,79850507
14;228000;1706;226294;15604;136;15468;246000;2396;1842;0,76%;241762;33,169919014;1128,776721;1161,94664001
15;228000;1833;226167;15604;139;15465;246000;2396;1972;0,81%;241632;33,7837610245;1030,51772904;1064,30149007
16;228000;1763;226237;15604;140;15464;246000;2396;1903;0,78%;241701;32,5190439224;1171,9746542;1204,49369812
17;228000;1939;226061;15604;116;15488;246000;2396;2055;0,84%;241549;45,3952670097;1357,26641679;1402,6616838
18;228000;1768;226232;15604;145;15459;246000;2396;1913;0,79%;241691;33,4698581696;1131,89178586;1165,36164403
19;228000;1755;226245;15604;108;15496;246000;2396;1863;0,76%;241741;33,6789860725;1011,32658505;1045,00557113
20;228000;1857;226143;15604;144;15460;246000;2396;2001;0,82%;241603;33,1179609299;1325,39155316;1358,50951409
21;228000;1917;226083;15604;148;15456;246000;2396;2065;0,85%;241539;34,2997159958;1018,81957006;1053,11928606
22;228000;1770;226230;15604;114;15490;246000;2396;1884;0,77%;241720;34,0559508801;1030,30651712;1064,362468
23;228000;2027;225973;15604;125;15479;246000;2396;2152;0,88%;241452;33,8691718578;1325,43658304;1359,3057549
24;228000;1770;226230;15604;173;15431;246000;2396;1943;0,80%;241661;33,3890070915;1122,72866297;1156,11767006
25;228000;1848;226152;15604;121;15483;246000;2396;1969;0,81%;241635;34,189260006;1020,655478;1054,84473801
26;228000;1778;226222;15604;125;15479;246000;2396;1903;0,78%;241701;33,7123389244;1024,96156001;1058,67389894
27;228000;1768;226232;15604;97;15507;246000;2396;1865;0,77%;241739;34,3035449982;1032,11608887;1066,41963387
28;228000;1913;226087;15604;124;15480;246000;2396;2037;0,84%;241567;34,2993180752;1137,20226312;1171,50158119
29;228000;1819;226181;15604;116;15488;246000;2396;1935;0,79%;241669;34,7563011646;1028,23174596;1062,98804712
;;;;;;;;;1935;0,79%;;;;1080,09
;;;;;;;;;91;0,04%;;;;148,97
