nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;129761;585;129176;23025;653;22372;154401;1615;1238;0,81%;151548;28,5235621929;910,127662897;938,65122509
1;129761;671;129090;23025;480;22545;154401;1615;1151;0,75%;151635;26,1224908829;832,500911951;858,623402834
2;129761;760;129001;23025;507;22518;154401;1615;1267;0,83%;151519;24,621322155;804,53525877;829,156580925
3;129761;680;129081;23025;654;22371;154401;1615;1334;0,87%;151452;23,0945641994;744,596262932;767,690827131
4;129761;745;129016;23025;550;22475;154401;1615;1295;0,85%;151491;21,2721059322;721,457623959;742,729729891
5;129761;814;128947;23025;478;22547;154401;1615;1292;0,85%;151494;23,1363239288;934,148086071;957,28441
6;129761;786;128975;23025;532;22493;154401;1615;1318;0,86%;151468;22,1229550838;699,028913021;721,151868105
7;129761;515;129246;23025;738;22287;154401;1615;1253;0,82%;151533;23,6043708324;757,795295;781,399665833
8;129761;669;129092;23025;637;22388;154401;1615;1306;0,85%;151480;23,0287690163;849,267839909;872,296608925
9;129761;642;129119;23025;705;22320;154401;1615;1347;0,88%;151439;25,3364539146;1040,86658716;1066,20304108
10;129761;642;129119;23025;714;22311;154401;1615;1356;0,89%;151430;27,5428440571;761,91588378;789,458727837
11;129761;591;129170;23025;759;22266;154401;1615;1350;0,88%;151436;30,2275719643;980,333739996;1010,56131196
12;129761;583;129178;23025;711;22314;154401;1615;1294;0,85%;151492;29,6449930668;941,260905027;970,905898094
13;129761;710;129051;23025;657;22368;154401;1615;1367;0,89%;151419;24,9118020535;807,808092117;832,719894171
14;129761;642;129119;23025;628;22397;154401;1615;1270;0,83%;151516;24,5082230568;794,495002031;819,003225088
15;129761;726;129035;23025;602;22423;154401;1615;1328;0,87%;151458;22,9556109905;756,069472075;779,025083065
16;129761;695;129066;23025;656;22369;154401;1615;1351;0,88%;151435;19,5857770443;663,987751007;683,573528051
17;129761;812;128949;23025;511;22514;154401;1615;1323;0,87%;151463;19,633972168;658,322847843;677,956820011
18;129761;622;129139;23025;694;22331;154401;1615;1316;0,86%;151470;19,4454820156;655,107774019;674,553256035
19;129761;687;129074;23025;598;22427;154401;1615;1285;0,84%;151501;19,3147418499;658,63727212;677,952013969
20;129761;698;129063;23025;591;22434;154401;1615;1289;0,84%;151497;19,0031528473;787,864542007;806,867694855
21;129761;521;129240;23025;773;22252;154401;1615;1294;0,85%;151492;25,4943020344;939,587681055;965,081983089
22;129761;751;129010;23025;599;22426;154401;1615;1350;0,88%;151436;30,1829631329;1171,77991986;1201,962883
23;129761;730;129031;23025;542;22483;154401;1615;1272;0,83%;151514;30,3874230385;1014,28699589;1044,67441893
24;129761;668;129093;23025;613;22412;154401;1615;1281;0,84%;151505;29,5366129875;718,575388908;748,112001896
25;129761;559;129202;23025;730;22295;154401;1615;1289;0,84%;151497;18,3911969662;635,975054026;654,366250992
26;129761;672;129089;23025;596;22429;154401;1615;1268;0,83%;151518;21,1654040813;662,791693926;683,957098007
27;129761;639;129122;23025;679;22346;154401;1615;1318;0,86%;151468;17,0568161011;727,22564292;744,282459021
28;129761;685;129076;23025;630;22395;154401;1615;1315;0,86%;151471;17,0615358353;725,636470079;742,698005915
29;129761;568;129193;23025;794;22231;154401;1615;1362;0,89%;151424;17,0195720196;566,03237009;583,05194211
;;;;;;;;;1303;0,85%;;;;820,87
;;;;;;;;;45;0,03%;;;;143,4
;;;;;;;;;0,85%;;;;;
