nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;734;;;279,93
;;;;;;;;;7;;;59,79
0;167000;56992;5084;501331;2513;54428;733;1831;733;0,44%;164436;282,361948967
1;167000;56992;5084;501331;2513;54431;730;1831;730;0,44%;164439;221,457787991
2;167000;56992;5084;501331;2513;54420;741;1831;741;0,45%;164428;374,113066912
3;167000;56992;5084;501331;2513;54432;729;1831;729;0,44%;164440;223,87943697
4;167000;56992;5084;501331;2513;54413;748;1831;748;0,45%;164421;314,246569157
5;167000;56992;5084;501331;2513;54432;729;1831;729;0,44%;164440;220,957530022
6;167000;56992;5084;501331;2513;54435;726;1831;726;0,44%;164443;220,119399071
7;167000;56992;5084;501331;2513;54426;735;1831;735;0,44%;164434;220,172586918
8;167000;56992;5084;501331;2513;54425;736;1831;736;0,45%;164433;220,355791092
9;167000;56992;5084;501331;2513;54431;730;1831;730;0,44%;164439;285,491817951
10;167000;56992;5084;501331;2513;54418;743;1831;743;0,45%;164426;345,389800072
11;167000;56992;5084;501331;2513;54427;734;1831;734;0,44%;164435;222,948877096
12;167000;56992;5084;501331;2513;54419;742;1831;742;0,45%;164427;220,2414639
13;167000;56992;5084;501331;2513;54420;741;1831;741;0,45%;164428;222,782338858
14;167000;56992;5084;501331;2513;54428;733;1831;733;0,44%;164436;221,678817987
15;167000;56992;5084;501331;2513;54433;728;1831;728;0,44%;164441;284,742594957
16;167000;56992;5084;501331;2513;54433;728;1831;728;0,44%;164441;314,635437012
17;167000;56992;5084;501331;2513;54434;727;1831;727;0,44%;164442;220,822652102
18;167000;56992;5084;501331;2513;54429;732;1831;732;0,44%;164437;373,838193893
19;167000;56992;5084;501331;2513;54417;744;1831;744;0,45%;164425;316,479308128
20;167000;56992;5084;501331;2513;54423;738;1831;738;0,45%;164431;315,180918932
21;167000;56992;5084;501331;2513;54420;741;1831;741;0,45%;164428;316,867137194
22;167000;56992;5084;501331;2513;54430;731;1831;731;0,44%;164438;234,068511009
23;167000;56992;5084;501331;2513;54440;721;1831;721;0,44%;164448;348,141622066
24;167000;56992;5084;501331;2513;54419;742;1831;742;0,45%;164427;374,743963957
25;167000;56992;5084;501331;2513;54433;728;1831;728;0,44%;164441;223,369899988
26;167000;56992;5084;501331;2513;54423;738;1831;738;0,45%;164431;314,29787302
27;167000;56992;5084;501331;2513;54428;733;1831;733;0,44%;164436;220,551712036
28;167000;56992;5084;501331;2513;54420;741;1831;741;0,45%;164428;346,171345949
29;167000;56992;5084;501331;2513;54437;724;1831;724;0,44%;164445;377,831200123
;;;;;;;;;;0,44%;;
;;;;;;;;;;0,00%;;
