nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;134865;1747;133118;1893;80;1813;137500;742;1827;1,34%;134931;18,5007760525;785,539240122;804,040016174
1;134865;1891;132974;1893;90;1803;137500;742;1981;1,45%;134777;20,5357539654;945,42793107;965,963685036
2;134865;1774;133091;1893;98;1795;137500;742;1872;1,37%;134886;20,6179881096;684,998602867;705,616590977
3;134865;1745;133120;1893;81;1812;137500;742;1826;1,34%;134932;14,1755459309;592,414077044;606,589622974
4;134865;1853;133012;1893;83;1810;137500;742;1936;1,42%;134822;14,0884239674;581,740328074;595,828752041
5;134865;1713;133152;1893;89;1804;137500;742;1802;1,32%;134956;13,9076378345;578,593008041;592,500645876
6;134865;1863;133002;1893;74;1819;137500;742;1937;1,42%;134821;13,8493008614;625,350018978;639,199319839
7;134865;1595;133270;1893;131;1762;137500;742;1726;1,26%;135032;13,9939219952;715,799849987;729,793771982
8;134865;1888;132977;1893;59;1834;137500;742;1947;1,42%;134811;14,2499010563;760,803845882;775,053746939
9;134865;1692;133173;1893;104;1789;137500;742;1796;1,31%;134962;14,1260819435;580,423945904;594,550027847
10;134865;1836;133029;1893;63;1830;137500;742;1899;1,39%;134859;14,0697569847;579,080250978;593,150007963
11;134865;1692;133173;1893;106;1787;137500;742;1798;1,31%;134960;14,0503590107;623,419040918;637,469399929
12;134865;1787;133078;1893;95;1798;137500;742;1882;1,38%;134876;14,0015530586;623,820340872;637,82189393
13;134865;1771;133094;1893;90;1803;137500;742;1861;1,36%;134897;13,9472649097;665,587079048;679,534343958
14;134865;1751;133114;1893;75;1818;137500;742;1826;1,34%;134932;13,7965040207;623,156848907;636,953352928
15;134865;1845;133020;1893;80;1813;137500;742;1925;1,41%;134833;14,0414450169;578,28442502;592,325870037
16;134865;1664;133201;1893;90;1803;137500;742;1754;1,28%;135004;14,1918859482;578,281280041;592,473165989
17;134865;1715;133150;1893;99;1794;137500;742;1814;1,33%;134944;13,9423851967;618,58881402;632,531199217
18;134865;1698;133167;1893;83;1810;137500;742;1781;1,30%;134977;13,9633150101;581,871649027;595,834964037
19;134865;1803;133062;1893;94;1799;137500;742;1897;1,39%;134861;13,892868042;575,323940992;589,216809034
20;134865;1763;133102;1893;84;1809;137500;742;1847;1,35%;134911;13,9182291031;673,583111048;687,501340151
21;134865;1768;133097;1893;84;1809;137500;742;1852;1,35%;134906;14,1018819809;625,566497087;639,668379068
22;134865;1784;133081;1893;83;1810;137500;742;1867;1,37%;134891;13,9195561409;623,724206924;637,643763065
23;134865;1576;133289;1893;85;1808;137500;742;1661;1,21%;135097;13,9246339798;621,979798079;635,904432058
24;134865;1798;133067;1893;115;1778;137500;742;1913;1,40%;134845;14,0916039944;573,726847887;587,818451881
25;134865;1865;133000;1893;83;1810;137500;742;1948;1,42%;134810;14,0963439941;713,021653175;727,117997169
26;134865;1850;133015;1893;78;1815;137500;742;1928;1,41%;134830;13,873390913;617,383020163;631,256411076
27;134865;1732;133133;1893;88;1805;137500;742;1820;1,33%;134938;14,0106608868;752,672673941;766,683334827
28;134865;1772;133093;1893;80;1813;137500;742;1852;1,35%;134906;13,9082248211;667,127252102;681,035476923
29;134865;1772;133093;1893;72;1821;137500;742;1844;1,35%;134914;14,1106619835;579,867341042;593,978003025
;;;;;;;;;1854;1,36%;;;;659,5
;;;;;;;;;72;0,05%;;;;84,11
