nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;167116;4695;162421;18452;2154;16298;187500;1932;6849;3,69%;178719;21,6169149876;944,570143938;966,187058926
1;167116;4751;162365;18452;2127;16325;187500;1932;6878;3,71%;178690;20,9943480492;937,217522144;958,211870193
2;167116;4695;162421;18452;2089;16363;187500;1932;6784;3,66%;178784;21,4918479919;1061,99010515;1083,48195314
3;167116;4924;162192;18452;2233;16219;187500;1932;7157;3,86%;178411;21,165158987;942,53326416;963,698423147
4;167116;4814;162302;18452;1924;16528;187500;1932;6738;3,63%;178830;21,2417118549;1122,06519914;1143,30691099
5;167116;4549;162567;18452;1896;16556;187500;1932;6445;3,47%;179123;20,8810138702;945,249505043;966,130518913
6;167116;4751;162365;18452;2081;16371;187500;1932;6832;3,68%;178736;21,2434430122;1003,29440999;1024,537853
7;167116;5168;161948;18452;2055;16397;187500;1932;7223;3,89%;178345;21,4236462116;1068,76940989;1090,19305611
8;167116;4794;162322;18452;2240;16212;187500;1932;7034;3,79%;178534;21,1394438744;1134,47855115;1155,61799502
9;167116;4659;162457;18452;1940;16512;187500;1932;6599;3,56%;178969;21,3671901226;941,863569975;963,230760098
10;167116;4554;162562;18452;2025;16427;187500;1932;6579;3,55%;178989;21,1669330597;939,265439034;960,432372093
11;167116;4843;162273;18452;2190;16262;187500;1932;7033;3,79%;178535;21,2956769466;943,884238005;965,179914951
12;167116;4308;162808;18452;2066;16386;187500;1932;6374;3,43%;179194;21,285905838;999,51936698;1020,80527282
13;167116;4675;162441;18452;2279;16173;187500;1932;6954;3,75%;178614;21,1763460636;1003,22385693;1024,40020299
14;167116;5012;162104;18452;1978;16474;187500;1932;6990;3,77%;178578;21,0957379341;1070,96253419;1092,05827212
15;167116;5350;161766;18452;2017;16435;187500;1932;7367;3,97%;178201;21,135559082;1128,52472782;1149,6602869
16;167116;4862;162254;18452;2180;16272;187500;1932;7042;3,79%;178526;20,9757659435;1245,32587218;1266,30163813
17;167116;4583;162533;18452;2068;16384;187500;1932;6651;3,58%;178917;21,0991048813;941,542661905;962,641766787
18;167116;4902;162214;18452;1919;16533;187500;1932;6821;3,68%;178747;21,0808448792;999,399848938;1020,48069382
19;167116;4511;162605;18452;2026;16426;187500;1932;6537;3,52%;179031;21,27206707;945,93789196;967,20995903
20;167116;5254;161862;18452;1872;16580;187500;1932;7126;3,84%;178442;21,3171060085;950,486510038;971,803616047
21;167116;5094;162022;18452;2073;16379;187500;1932;7167;3,86%;178401;20,9665679932;1012,38306904;1033,34963703
22;167116;4635;162481;18452;2034;16418;187500;1932;6669;3,59%;178899;21,3265330791;946,433507919;967,760040998
23;167116;4847;162269;18452;2154;16298;187500;1932;7001;3,77%;178567;21,3444259167;1017,52594113;1038,87036705
24;167116;4750;162366;18452;2141;16311;187500;1932;6891;3,71%;178677;21,3387060165;1017,38190198;1038,720608
25;167116;4704;162412;18452;2099;16353;187500;1932;6803;3,67%;178765;21,5724709034;886,990170956;908,562641859
26;167116;4534;162582;18452;2091;16361;187500;1932;6625;3,57%;178943;21,3364458084;1015,84535003;1037,18179584
27;167116;5292;161824;18452;2064;16388;187500;1932;7356;3,96%;178212;21,2911090851;955,806833982;977,097943068
28;167116;5278;161838;18452;2102;16350;187500;1932;7380;3,98%;178188;21,7143249512;1082,80069804;1104,51502299
29;167116;5038;162078;18452;2121;16331;187500;1932;7159;3,86%;178409;21,24249506;826,612068892;847,854563951
;;;;;;;;;6902;3,72%;;;;1022,32
;;;;;;;;;273;0,15%;;;;85,3
