nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;343;;;260,91
;;;;;;;;;10;;;46,52
0;187500;42660;3807;343903;2018;38108;334;4218;334;0,18%;182948;231,603013039
1;187500;42660;3807;343903;2018;38102;340;4218;340;0,19%;182942;251,15152216
2;187500;42660;3807;343903;2018;38090;352;4218;352;0,19%;182930;334,28421998
3;187500;42660;3807;343903;2018;38097;345;4218;345;0,19%;182937;227,183861971
4;187500;42660;3807;343903;2018;38123;319;4218;319;0,17%;182963;247,801126957
5;187500;42660;3807;343903;2018;38095;347;4218;347;0,19%;182935;228,644712925
6;187500;42660;3807;343903;2018;38111;331;4218;331;0,18%;182951;271,135118961
7;187500;42660;3807;343903;2018;38097;345;4218;345;0,19%;182937;272,880861998
8;187500;42660;3807;343903;2018;38105;337;4218;337;0,18%;182945;375,210581064
9;187500;42660;3807;343903;2018;38110;332;4218;332;0,18%;182950;206,041598082
10;187500;42660;3807;343903;2018;38084;358;4218;358;0,20%;182924;246,844726086
11;187500;42660;3807;343903;2018;38096;346;4218;346;0,19%;182936;227,663722992
12;187500;42660;3807;343903;2018;38082;360;4218;360;0,20%;182922;293,325508118
13;187500;42660;3807;343903;2018;38093;349;4218;349;0,19%;182933;230,196568966
14;187500;42660;3807;343903;2018;38103;339;4218;339;0,18%;182943;225,084599972
15;187500;42660;3807;343903;2018;38099;343;4218;343;0,19%;182939;334,189738035
16;187500;42660;3807;343903;2018;38102;340;4218;340;0,19%;182942;228,353294849
17;187500;42660;3807;343903;2018;38095;347;4218;347;0,19%;182935;291,225705862
18;187500;42660;3807;343903;2018;38091;351;4218;351;0,19%;182931;352,075502157
19;187500;42660;3807;343903;2018;38121;321;4218;321;0,18%;182961;350,167616129
20;187500;42660;3807;343903;2018;38090;352;4218;352;0,19%;182930;227,92535305
21;187500;42660;3807;343903;2018;38094;348;4218;348;0,19%;182934;228,62976408
22;187500;42660;3807;343903;2018;38088;354;4218;354;0,19%;182928;227,383541107
23;187500;42660;3807;343903;2018;38109;333;4218;333;0,18%;182949;230,729417086
24;187500;42660;3807;343903;2018;38096;346;4218;346;0,19%;182936;246,150228024
25;187500;42660;3807;343903;2018;38107;335;4218;335;0,18%;182947;207,303128004
26;187500;42660;3807;343903;2018;38083;359;4218;359;0,20%;182923;295,631612062
27;187500;42660;3807;343903;2018;38111;331;4218;331;0,18%;182951;229,569986105
28;187500;42660;3807;343903;2018;38095;347;4218;347;0,19%;182935;253,223059893
29;187500;42660;3807;343903;2018;38099;343;4218;343;0,19%;182939;255,718436956
;;;;;;;;;;0,19%;;
;;;;;;;;;;0,01%;;
