nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;238;;;319,63
;;;;;;;;;6;;;46,23
0;187500;26880;2412;234188;1317;25770;239;871;239;0,13%;186390;287,546811104
1;187500;26880;2412;234188;1317;25757;252;871;252;0,14%;186377;290,539927959
2;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;321,440725088
3;187500;26880;2412;234188;1317;25778;231;871;231;0,12%;186398;362,65375495
4;187500;26880;2412;234188;1317;25770;239;871;239;0,13%;186390;319,555450916
5;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;258,398902893
6;187500;26880;2412;234188;1317;25774;235;871;235;0,13%;186394;304,056912899
7;187500;26880;2412;234188;1317;25778;231;871;231;0,12%;186398;273,506346941
8;187500;26880;2412;234188;1317;25762;247;871;247;0,13%;186382;286,589359999
9;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;349,475172043
10;187500;26880;2412;234188;1317;25761;248;871;248;0,13%;186381;287,437955856
11;187500;26880;2412;234188;1317;25774;235;871;235;0,13%;186394;288,808950186
12;187500;26880;2412;234188;1317;25770;239;871;239;0,13%;186390;377,780211926
13;187500;26880;2412;234188;1317;25771;238;871;238;0,13%;186391;302,533894062
14;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;290,008360863
15;187500;26880;2412;234188;1317;25774;235;871;235;0,13%;186394;408,857645035
16;187500;26880;2412;234188;1317;25771;238;871;238;0,13%;186391;349,516237974
17;187500;26880;2412;234188;1317;25759;250;871;250;0,13%;186379;305,225237131
18;187500;26880;2412;234188;1317;25767;242;871;242;0,13%;186387;317,014467955
19;187500;26880;2412;234188;1317;25760;249;871;249;0,13%;186380;266,380686998
20;187500;26880;2412;234188;1317;25774;235;871;235;0,13%;186394;331,38052392
21;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;350,566922188
22;187500;26880;2412;234188;1317;25770;239;871;239;0,13%;186390;409,946722031
23;187500;26880;2412;234188;1317;25778;231;871;231;0,12%;186398;305,002217054
24;187500;26880;2412;234188;1317;25775;234;871;234;0,13%;186395;396,596640825
25;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;319,48174715
26;187500;26880;2412;234188;1317;25776;233;871;233;0,12%;186396;408,939535141
27;187500;26880;2412;234188;1317;25777;232;871;232;0,12%;186397;303,504492044
28;187500;26880;2412;234188;1317;25769;240;871;240;0,13%;186389;242,472454071
29;187500;26880;2412;234188;1317;25763;246;871;246;0,13%;186383;273,557996988
;;;;;;;;;;0,13%;;
;;;;;;;;;;0,00%;;
