nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;128649;4033;124616;36520;3691;32829;167000;1831;7724;4,68%;157445;18,359046936;1154,3135581;1172,67260504
1;128649;4075;124574;36520;3782;32738;167000;1831;7857;4,76%;157312;24,1068000793;2007,18398499;2031,29078507
2;128649;4049;124600;36520;3653;32867;167000;1831;7702;4,66%;157467;26,3301129341;1463,15497708;1489,48509002
3;128649;4136;124513;36520;3698;32822;167000;1831;7834;4,74%;157335;26,0230281353;1400,53863382;1426,56166196
4;128649;4172;124477;36520;3502;33018;167000;1831;7674;4,65%;157495;27,4798519611;1290,18682599;1317,66667795
5;128649;3844;124805;36520;3657;32863;167000;1831;7501;4,54%;157668;19,9161038399;1140,62928605;1160,54538989
6;128649;3958;124691;36520;3790;32730;167000;1831;7748;4,69%;157421;19,4890630245;1214,21538901;1233,70445204
7;128649;4155;124494;36520;3634;32886;167000;1831;7789;4,72%;157380;19,7896630764;948,983453035;968,773116112
8;128649;3958;124691;36520;3594;32926;167000;1831;7552;4,57%;157617;19,5349318981;1132,09909821;1151,6340301
9;128649;3979;124670;36520;3847;32673;167000;1831;7826;4,74%;157343;19,7015631199;1127,56553698;1147,2671001
10;128649;3969;124680;36520;3714;32806;167000;1831;7683;4,65%;157486;19,6000168324;871,659104109;891,259120941
11;128649;4034;124615;36520;3773;32747;167000;1831;7807;4,73%;157362;19,5258800983;1297,90625691;1317,43213701
12;128649;4089;124560;36520;3838;32682;167000;1831;7927;4,80%;157242;19,4838261604;1125,3155458;1144,79937196
13;128649;4006;124643;36520;4005;32515;167000;1831;8011;4,85%;157158;19,9531779289;959,218184948;979,171362877
14;128649;4551;124098;36520;3550;32970;167000;1831;8101;4,90%;157068;19,868721962;1142,41957402;1162,28829598
15;128649;4160;124489;36520;3770;32750;167000;1831;7930;4,80%;157239;19,7504081726;1138,50205398;1158,25246215
16;128649;4175;124474;36520;3751;32769;167000;1831;7926;4,80%;157243;19,8386878967;1309,93523002;1329,77391791
17;128649;3980;124669;36520;3728;32792;167000;1831;7708;4,67%;157461;19,7997748852;1056,81695914;1076,61673403
18;128649;3734;124915;36520;3583;32937;167000;1831;7317;4,43%;157852;19,979747057;969,245759964;989,225507021
19;128649;3359;125290;36520;4105;32415;167000;1831;7464;4,52%;157705;19,8005390167;967,586235046;987,386774063
20;128649;4246;124403;36520;3617;32903;167000;1831;7863;4,76%;157306;19,8120679855;1054,56054401;1074,372612
21;128649;3814;124835;36520;3938;32582;167000;1831;7752;4,69%;157417;19,6133129597;1060,30224919;1079,91556215
22;128649;3842;124807;36520;4101;32419;167000;1831;7943;4,81%;157226;19,7920930386;1249,57696414;1269,36905718
23;128649;4365;124284;36520;3583;32937;167000;1831;7948;4,81%;157221;21,6871240139;1827,85514998;1849,542274
24;128649;3822;124827;36520;3539;32981;167000;1831;7361;4,46%;157808;27,6307179928;1479,638062;1507,26877999
25;128649;3840;124809;36520;3782;32738;167000;1831;7622;4,61%;157547;23,1476249695;1592,46981406;1615,61743903
26;128649;4296;124353;36520;3713;32807;167000;1831;8009;4,85%;157160;37,6523330212;1596,47915483;1634,13148785
27;128649;4066;124583;36520;3836;32684;167000;1831;7902;4,78%;157267;38,6034920216;1451,64918709;1490,25267911
28;128649;4221;124428;36520;3951;32569;167000;1831;8172;4,95%;156997;24,333728075;1146,06894302;1170,4026711
29;128649;4129;124520;36520;3565;32955;167000;1831;7694;4,66%;157475;19,1240520477;1263,16326118;1282,28731322
;;;;;;;;;7778;4,71%;;;;1270,3
;;;;;;;;;204;0,12%;;;;265,49
