nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;134970;446;134524;2667;84;2583;140500;2863;530;0,39%;137107;13,7991240025;672,721101046;686,520225048
1;134970;427;134543;2667;82;2585;140500;2863;509;0,37%;137128;17,023829937;692,705730915;709,729560852
2;134970;441;134529;2667;78;2589;140500;2863;519;0,38%;137118;14,9915177822;694,096667051;709,088184834
3;134970;314;134656;2667;83;2584;140500;2863;397;0,29%;137240;15,049571991;752,712219;767,761790991
4;134970;347;134623;2667;83;2584;140500;2863;430;0,31%;137207;15,3240189552;759,248675108;774,572694063
5;134970;398;134572;2667;79;2588;140500;2863;477;0,35%;137160;15,1635391712;569,55250597;584,716045141
6;134970;293;134677;2667;80;2587;140500;2863;373;0,27%;137264;15,5222849846;701,124995947;716,647280931
7;134970;297;134673;2667;84;2583;140500;2863;381;0,28%;137256;15,5197701454;700,735892057;716,255662203
8;134970;373;134597;2667;80;2587;140500;2863;453;0,33%;137184;15,5527849197;697,899049997;713,451834917
9;134970;414;134556;2667;83;2584;140500;2863;497;0,36%;137140;15,382682085;572,013463974;587,396146059
10;134970;420;134550;2667;83;2584;140500;2863;503;0,37%;137134;15,686177969;696,548319101;712,23449707
11;134970;402;134568;2667;84;2583;140500;2863;486;0,35%;137151;15,4557421207;640,447348833;655,903090954
12;134970;404;134566;2667;83;2584;140500;2863;487;0,35%;137150;15,3029417992;764,723759174;780,026700974
13;134970;332;134638;2667;83;2584;140500;2863;415;0,30%;137222;15,7374858856;768,764961004;784,50244689
14;134970;411;134559;2667;82;2585;140500;2863;493;0,36%;137144;15,6294989586;704,823694944;720,453193903
15;134970;375;134595;2667;83;2584;140500;2863;458;0,33%;137179;15,4926052094;712,023851871;727,516457081
16;134970;395;134575;2667;84;2583;140500;2863;479;0,35%;137158;15,8290770054;718,745857954;734,574934959
17;134970;322;134648;2667;82;2585;140500;2863;404;0,29%;137233;15,5983519554;764,837035894;780,43538785
18;134970;322;134648;2667;84;2583;140500;2863;406;0,29%;137231;15,7281050682;897,060323954;912,788429022
19;134970;459;134511;2667;84;2583;140500;2863;543;0,39%;137094;15,8648910522;774,80410099;790,668992043
20;134970;291;134679;2667;84;2583;140500;2863;375;0,27%;137262;15,8578391075;587,105205059;602,963044167
21;134970;513;134457;2667;83;2584;140500;2863;596;0,43%;137041;15,7114801407;583,491834879;599,20331502
22;134970;293;134677;2667;83;2584;140500;2863;376;0,27%;137261;15,5486900806;707,526314974;723,075005054
23;134970;386;134584;2667;81;2586;140500;2863;467;0,34%;137170;15,79063797;708,638221979;724,428859949
24;134970;272;134698;2667;84;2583;140500;2863;356;0,26%;137281;15,6079599857;599,802829981;615,410789967
25;134970;255;134715;2667;82;2585;140500;2863;337;0,24%;137300;19,9895718098;726,278632164;746,268203974
26;134970;380;134590;2667;84;2583;140500;2863;464;0,34%;137173;18,9162371159;892,840812922;911,757050037
27;134970;379;134591;2667;79;2588;140500;2863;458;0,33%;137179;19,0567231178;691,433465958;710,490189075
28;134970;325;134645;2667;81;2586;140500;2863;406;0,29%;137231;18,0404319763;687,463255882;705,503687859
29;134970;324;134646;2667;83;2584;140500;2863;407;0,30%;137230;17,0319950581;641,366003036;658,397998095
;;;;;;;;;449;0,33%;;;;718,76
;;;;;;;;;62;0,05%;;;;79,08
