nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;138108;3840;134268;25772;1850;23922;166500;2620;5690;3,47%;158190;19,8316731453;996,617645979;1016,44931912
1;138108;5049;133059;25772;1784;23988;166500;2620;6833;4,17%;157047;21,3960499763;1169,22042012;1190,6164701
2;138108;4217;133891;25772;1794;23978;166500;2620;6011;3,67%;157869;21,3932271004;1184,61162901;1206,00485611
3;138108;3452;134656;25772;1975;23797;166500;2620;5427;3,31%;158453;21,294978857;1092,33823109;1113,63320994
4;138108;3915;134193;25772;1953;23819;166500;2620;5868;3,58%;158012;21,146283865;1094,93295217;1116,07923603
5;138108;4015;134093;25772;1930;23842;166500;2620;5945;3,63%;157935;21,8697719574;1015,44147897;1037,31125093
6;138108;4199;133909;25772;1940;23832;166500;2620;6139;3,75%;157741;21,3759589195;1164,81378698;1186,1897459
7;138108;4359;133749;25772;1863;23909;166500;2620;6222;3,80%;157658;20,9167509079;1168,82943892;1189,74618983
8;138108;4574;133534;25772;1877;23895;166500;2620;6451;3,94%;157429;21,7083449364;1177,77899694;1199,48734188
9;138108;4376;133732;25772;1950;23822;166500;2620;6326;3,86%;157554;21,8381340504;1178,49449182;1200,33262587
10;138108;4718;133390;25772;1830;23942;166500;2620;6548;4,00%;157332;21,9670929909;1338,17442608;1360,14151907
11;138108;4930;133178;25772;1914;23858;166500;2620;6844;4,18%;157036;21,3407409191;1177,36487412;1198,70561504
12;138108;4113;133995;25772;1944;23828;166500;2620;6057;3,70%;157823;21,203553915;1089,36818004;1110,57173395
13;138108;4099;134009;25772;1921;23851;166500;2620;6020;3,67%;157860;21,2401790619;1008,39465404;1029,6348331
14;138108;4034;134074;25772;1955;23817;166500;2620;5989;3,65%;157891;21,8877310753;1317,569134;1339,45686507
15;138108;4065;134043;25772;2014;23758;166500;2620;6079;3,71%;157801;19,7497110367;942,396917105;962,146628141
16;138108;4593;133515;25772;1878;23894;166500;2620;6471;3,95%;157409;19,9657509327;937,813061953;957,778812885
17;138108;4093;134015;25772;2041;23731;166500;2620;6134;3,74%;157746;19,6991710663;1080,54645181;1100,24562287
18;138108;4040;134068;25772;1927;23845;166500;2620;5967;3,64%;157913;20,4117469788;939,890881062;960,30262804
19;138108;4337;133771;25772;1930;23842;166500;2620;6267;3,82%;157613;19,5324659348;1085,99759293;1105,53005886
20;138108;4097;134011;25772;1900;23872;166500;2620;5997;3,66%;157883;19,9602150917;867,449980974;887,410196066
21;138108;4113;133995;25772;1960;23812;166500;2620;6073;3,71%;157807;19,622729063;1091,19040513;1110,81313419
22;138108;3788;134320;25772;1936;23836;166500;2620;5724;3,49%;158156;19,8183658123;1078,54210806;1098,36047387
23;138108;4383;133725;25772;1963;23809;166500;2620;6346;3,87%;157534;19,6394119263;1212,90820813;1232,54762006
24;138108;3929;134179;25772;1951;23821;166500;2620;5880;3,59%;158000;20,0398831367;1070,75937486;1090,79925799
25;138108;4620;133488;25772;1899;23873;166500;2620;6519;3,98%;157361;19,6722810268;1074,38437796;1094,05665898
26;138108;4302;133806;25772;1910;23862;166500;2620;6212;3,79%;157668;19,5499970913;936,94638586;956,496382952
27;138108;4139;133969;25772;1897;23875;166500;2620;6036;3,68%;157844;20,0625069141;936,423866034;956,486372948
28;138108;3708;134400;25772;1953;23819;166500;2620;5661;3,45%;158219;19,72027421;860,365443945;880,085718155
29;138108;3850;134258;25772;1828;23944;166500;2620;5678;3,46%;158202;19,5355160236;863,377451897;882,91296792
;;;;;;;;;6114;3,73%;;;;1092,34
;;;;;;;;;333;0,20%;;;;126,32
