nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;231177;3264;227913;74480;144;74336;307200;1543;3408;1,11%;302249;35,0901401043;1084,08034396;1119,17048407
1;231177;3218;227959;74480;149;74331;307200;1543;3367;1,10%;302290;34,9665057659;1075,04597807;1110,01248384
2;231177;3227;227950;74480;115;74365;307200;1543;3342;1,09%;302315;35,222176075;1083,2313211;1118,45349717
3;231177;3085;228092;74480;132;74348;307200;1543;3217;1,05%;302440;35,3553051949;1081,16192889;1116,51723409
4;231177;3024;228153;74480;141;74339;307200;1543;3165;1,04%;302492;35,0717198849;1075,85528302;1110,92700291
5;231177;3107;228070;74480;127;74353;307200;1543;3234;1,06%;302423;34,9369959831;1073,12563086;1108,06262684
6;231177;3132;228045;74480;162;74318;307200;1543;3294;1,08%;302363;35,3128991127;1074,80981898;1110,1227181
7;231177;3197;227980;74480;145;74335;307200;1543;3342;1,09%;302315;35,0236270428;973,943874121;1008,96750116
8;231177;3212;227965;74480;138;74342;307200;1543;3350;1,10%;302307;35,2637870312;1079,74410295;1115,00788999
9;231177;3130;228047;74480;170;74310;307200;1543;3300;1,08%;302357;35,0428011417;1071,2552619;1106,29806304
10;231177;2886;228291;74480;169;74311;307200;1543;3055;1,00%;302602;34,3944618702;1047,71836019;1082,11282206
11;231177;3007;228170;74480;137;74343;307200;1543;3144;1,03%;302513;42,8833048344;1350,04454422;1392,92784905
12;231177;3199;227978;74480;119;74361;307200;1543;3318;1,09%;302339;45,1267850399;1315,16936088;1360,29614592
13;231177;3084;228093;74480;157;74323;307200;1543;3241;1,06%;302416;39,3983700275;1014,62811708;1054,02648711
14;231177;3242;227935;74480;140;74340;307200;1543;3382;1,11%;302275;34,4711120129;1068,39495802;1102,86607003
15;231177;3088;228089;74480;153;74327;307200;1543;3241;1,06%;302416;34,5015051365;1058,03562689;1092,53713202
16;231177;3178;227999;74480;160;74320;307200;1543;3338;1,09%;302319;34,6033809185;966,249996901;1000,85337782
17;231177;3130;228047;74480;113;74367;307200;1543;3243;1,06%;302414;34,773319006;1066,08596516;1100,85928416
18;231177;3150;228027;74480;114;74366;307200;1543;3264;1,07%;302393;34,7357928753;962,811616182;997,547409058
19;231177;3236;227941;74480;123;74357;307200;1543;3359;1,10%;302298;34,3900949955;1059,71533608;1094,10543108
20;231177;3003;228174;74480;137;74343;307200;1543;3140;1,03%;302517;34,3023731709;1058,82267904;1093,12505221
21;231177;3193;227984;74480;139;74341;307200;1543;3332;1,09%;302325;34,4080860615;1074,81428504;1109,2223711
22;231177;3166;228011;74480;161;74319;307200;1543;3327;1,09%;302330;34,6566579342;1199,47609901;1234,13275695
23;231177;2895;228282;74480;187;74293;307200;1543;3082;1,01%;302575;41,5724489689;1303,20702505;1344,77947402
24;231177;3057;228120;74480;131;74349;307200;1543;3188;1,04%;302469;46,8104109764;1172,38465691;1219,19506788
25;231177;3207;227970;74480;119;74361;307200;1543;3326;1,09%;302331;52,14153409;1166,3434279;1218,48496199
26;231177;3297;227880;74480;137;74343;307200;1543;3434;1,12%;302223;35,6203839779;1082,53035903;1118,15074301
27;231177;3110;228067;74480;160;74320;307200;1543;3270;1,07%;302387;35,1988310814;1078,78737092;1113,986202
28;231177;3109;228068;74480;140;74340;307200;1543;3249;1,06%;302408;35,1616139412;981,441745996;1016,60335994
29;231177;3006;228171;74480;162;74318;307200;1543;3168;1,04%;302489;35,1748781204;1077,09880185;1112,27367997
;;;;;;;;;3271;1,07%;;;;1129,39
;;;;;;;;;95;0,03%;;;;97,26
