nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;331;;;334,91
;;;;;;;;;15;;;56,53
0;187500;32625;2881;291017;1393;30579;243;1809;334;0,18%;185357;296,068130016
1;187500;32625;2881;291017;1393;30583;239;1809;330;0,18%;185361;280,818380117
2;187500;32625;2881;291017;1393;30564;258;1809;349;0,19%;185342;261,512757063
3;187500;32625;2881;291017;1393;30586;236;1809;327;0,18%;185364;366,45644784
4;187500;32625;2881;291017;1393;30588;234;1809;325;0,18%;185366;421,236119032
5;187500;32625;2881;291017;1393;30593;229;1809;320;0,17%;185371;421,542279959
6;187500;32625;2881;291017;1393;30590;232;1809;323;0,17%;185368;279,791084051
7;187500;32625;2881;291017;1393;30565;257;1809;348;0,19%;185343;279,199205875
8;187500;32625;2881;291017;1393;30564;258;1809;349;0,19%;185342;276,723666191
9;187500;32625;2881;291017;1393;30592;230;1809;321;0,17%;185370;350,334394217
10;187500;32625;2881;291017;1393;30577;245;1809;336;0,18%;185355;314,236893892
11;187500;32625;2881;291017;1393;30548;274;1809;365;0,20%;185326;309,138229132
12;187500;32625;2881;291017;1393;30600;222;1809;313;0,17%;185378;382,506670952
13;187500;32625;2881;291017;1393;30593;229;1809;320;0,17%;185371;346,478266954
14;187500;32625;2881;291017;1393;30574;248;1809;339;0,18%;185352;277,589310884
15;187500;32625;2881;291017;1393;30588;234;1809;325;0,18%;185366;275,975136042
16;187500;32625;2881;291017;1393;30601;221;1809;312;0,17%;185379;393,965085983
17;187500;32625;2881;291017;1393;30576;246;1809;337;0,18%;185354;289,64861393
18;187500;32625;2881;291017;1393;30594;228;1809;319;0,17%;185372;324,116729975
19;187500;32625;2881;291017;1393;30554;268;1809;359;0,19%;185332;395,380280018
20;187500;32625;2881;291017;1393;30589;233;1809;324;0,17%;185367;376,554044962
21;187500;32625;2881;291017;1393;30567;255;1809;346;0,19%;185345;275,063477039
22;187500;32625;2881;291017;1393;30590;232;1809;323;0,17%;185368;454,68506217
23;187500;32625;2881;291017;1393;30566;256;1809;347;0,19%;185344;294,250062943
24;187500;32625;2881;291017;1393;30583;239;1809;330;0,18%;185361;278,764688969
25;187500;32625;2881;291017;1393;30580;242;1809;333;0,18%;185358;350,42196703
26;187500;32625;2881;291017;1393;30607;215;1809;306;0,16%;185385;393,455363035
27;187500;32625;2881;291017;1393;30585;237;1809;328;0,18%;185363;343,878839016
28;187500;32625;2881;291017;1393;30571;251;1809;342;0,18%;185349;309,323055983
29;187500;32625;2881;291017;1393;30607;215;1809;306;0,16%;185385;428,15641284
;;;;;;;;;;0,18%;;
;;;;;;;;;;0,01%;;
