nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1093;;;389,74
;;;;;;;;;39;;;80,89
0;166000;86086;7650;755623;3235;77379;1132;7575;1132;0,71%;157293;323,073715925
1;166000;86086;7650;755623;3235;77449;1062;7575;1062;0,67%;157363;403,358115196
2;166000;86086;7650;755623;3235;77457;1054;7575;1054;0,67%;157371;295,717464924
3;166000;86086;7650;755623;3235;77402;1109;7575;1109;0,70%;157316;351,577544928
4;166000;86086;7650;755623;3235;77398;1113;7575;1113;0,70%;157312;347,138872862
5;166000;86086;7650;755623;3235;77475;1036;7575;1036;0,65%;157389;365,702749014
6;166000;86086;7650;755623;3235;77354;1157;7575;1157;0,73%;157268;497,180624962
7;166000;86086;7650;755623;3235;77425;1086;7575;1086;0,69%;157339;366,216604948
8;166000;86086;7650;755623;3235;77389;1122;7575;1122;0,71%;157303;446,064820051
9;166000;86086;7650;755623;3235;77422;1089;7575;1089;0,69%;157336;700,019549847
10;166000;86086;7650;755623;3235;77406;1105;7575;1105;0,70%;157320;415,31835413
11;166000;86086;7650;755623;3235;77458;1053;7575;1053;0,66%;157372;310,963950157
12;166000;86086;7650;755623;3235;77352;1159;7575;1159;0,73%;157266;433,126266956
13;166000;86086;7650;755623;3235;77370;1141;7575;1141;0,72%;157284;348,923212051
14;166000;86086;7650;755623;3235;77370;1141;7575;1141;0,72%;157284;422,824591875
15;166000;86086;7650;755623;3235;77429;1082;7575;1082;0,68%;157343;352,812528133
16;166000;86086;7650;755623;3235;77405;1106;7575;1106;0,70%;157319;352,818728924
17;166000;86086;7650;755623;3235;77372;1139;7575;1139;0,72%;157286;360,365430832
18;166000;86086;7650;755623;3235;77411;1100;7575;1100;0,69%;157325;357,539380074
19;166000;86086;7650;755623;3235;77436;1075;7575;1075;0,68%;157350;432,10429883
20;166000;86086;7650;755623;3235;77460;1051;7575;1051;0,66%;157374;356,991643906
21;166000;86086;7650;755623;3235;77424;1087;7575;1087;0,69%;157338;499,823472977
22;166000;86086;7650;755623;3235;77401;1110;7575;1110;0,70%;157315;395,471421003
23;166000;86086;7650;755623;3235;77496;1015;7575;1015;0,64%;157410;400,287430048
24;166000;86086;7650;755623;3235;77432;1079;7575;1079;0,68%;157346;360,979559898
25;166000;86086;7650;755623;3235;77486;1025;7575;1025;0,65%;157400;295,630627155
26;166000;86086;7650;755623;3235;77393;1118;7575;1118;0,71%;157307;426,895403862
27;166000;86086;7650;755623;3235;77470;1041;7575;1041;0,66%;157384;459,500653028
28;166000;86086;7650;755623;3235;77420;1091;7575;1091;0,69%;157334;306,295640945
29;166000;86086;7650;755623;3235;77389;1122;7575;1122;0,71%;157303;307,526229858
;;;;;;;;;;0,69%;;
;;;;;;;;;;0,02%;;
