nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;134595;551;134044;19806;1624;18182;154401;0;2175;1,41%;152226;17,9729540348;662,896358013;680,869312048
1;134595;611;133984;19806;1494;18312;154401;0;2105;1,36%;152296;18,0309560299;744,425573826;762,456529856
2;134595;736;133859;19806;1257;18549;154401;0;1993;1,29%;152408;19,0169048309;729,217370987;748,234275818
3;134595;722;133873;19806;1386;18420;154401;0;2108;1,37%;152293;17,8050689697;796,862287998;814,667356968
4;134595;549;134046;19806;1895;17911;154401;0;2444;1,58%;151957;17,6713318825;659,492687225;677,164019108
5;134595;687;133908;19806;1348;18458;154401;0;2035;1,32%;152366;19,0379288197;723,267055035;742,304983854
6;134595;640;133955;19806;1508;18298;154401;0;2148;1,39%;152253;17,7371249199;723,258141041;740,995265961
7;134595;590;134005;19806;1642;18164;154401;0;2232;1,45%;152169;17,7010369301;727,341398001;745,042434931
8;134595;587;134008;19806;1845;17961;154401;0;2432;1,58%;151969;17,6360452175;729,175618887;746,811664104
9;134595;1061;133534;19806;1193;18613;154401;0;2254;1,46%;152147;17,8459868431;730,058089018;747,904075861
10;134595;878;133717;19806;1214;18592;154401;0;2092;1,35%;152309;18,1197459698;656,890269995;675,010015965
11;134595;640;133955;19806;1588;18218;154401;0;2228;1,44%;152173;17,7365179062;656,11598897;673,852506876
12;134595;548;134047;19806;1763;18043;154401;0;2311;1,50%;152090;17,8099319935;656,66496706;674,474899054
13;134595;599;133996;19806;1636;18170;154401;0;2235;1,45%;152166;17,6630249023;721,286539078;738,94956398
14;134595;624;133971;19806;1434;18372;154401;0;2058;1,33%;152343;17,9501748085;729,995790005;747,945964813
15;134595;896;133699;19806;1338;18468;154401;0;2234;1,45%;152167;17,5427250862;752,563435078;770,106160164
16;134595;540;134055;19806;1638;18168;154401;0;2178;1,41%;152223;18,3635959625;686,004184961;704,367780924
17;134595;892;133703;19806;1187;18619;154401;0;2079;1,35%;152322;18,2553920746;695,40593195;713,661324024
18;134595;975;133620;19806;1198;18608;154401;0;2173;1,41%;152228;18,9373660088;767,321427107;786,258793116
19;134595;755;133840;19806;1369;18437;154401;0;2124;1,38%;152277;19,5000779629;670,688853979;690,188931942
20;134595;708;133887;19806;1380;18426;154401;0;2088;1,35%;152313;19,137157917;742,32825017;761,465408087
21;134595;912;133683;19806;1147;18659;154401;0;2059;1,33%;152342;19,0212960243;905,981602907;925,002898932
22;134595;900;133695;19806;1293;18513;154401;0;2193;1,42%;152208;17,2023239136;697,710415125;714,912739038
23;134595;648;133947;19806;1429;18377;154401;0;2077;1,35%;152324;18,1343319416;729,635737181;747,770069122
24;134595;994;133601;19806;1131;18675;154401;0;2125;1,38%;152276;16,9503531456;769,07619381;786,026546955
25;134595;1054;133541;19806;1096;18710;154401;0;2150;1,39%;152251;17,3297860622;845,697108984;863,026895046
26;134595;1020;133575;19806;1203;18603;154401;0;2223;1,44%;152178;18,0007770061;855,386290073;873,38706708
27;134595;526;134069;19806;1682;18124;154401;0;2208;1,43%;152193;17,6589021683;730,167654037;747,826556206
28;134595;688;133907;19806;1302;18504;154401;0;1990;1,29%;152411;17,8737318516;797,012600183;814,886332035
29;134595;534;134061;19806;2077;17729;154401;0;2611;1,69%;151790;18,2958078384;872,286042213;890,581850052
;;;;;;;;;2179;1,41%;;;;756,87
;;;;;;;;;136;0,09%;;;;65,5
