nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;191835;241;191594;76188;2221;73967;270000;1977;2462;0,92%;265561;60,1747629642;1339,46435118;1399,63911414
1;191835;199;191636;76188;1928;74260;270000;1977;2127;0,79%;265896;45,8279459476;1325,37884307;1371,20678902
2;191835;297;191538;76188;1462;74726;270000;1977;1759;0,66%;266264;46,1127040386;1329,25355601;1375,36626005
3;191835;169;191666;76188;2314;73874;270000;1977;2483;0,93%;265540;46,8397917747;1124,09257507;1170,93236685
4;191835;216;191619;76188;2007;74181;270000;1977;2223;0,83%;265800;45,4725649357;1318,24621511;1363,71878004
5;191835;166;191669;76188;2299;73889;270000;1977;2465;0,92%;265558;46,0379860401;1221,84664798;1267,88463402
6;191835;205;191630;76188;2153;74035;270000;1977;2358;0,88%;265665;45,2084410191;1109,67865801;1154,88709903
7;191835;180;191655;76188;2308;73880;270000;1977;2488;0,93%;265535;46,4531919956;1114,78572392;1161,23891592
8;191835;221;191614;76188;2252;73936;270000;1977;2473;0,92%;265550;46,3079919815;1307,30165601;1353,60964799
9;191835;251;191584;76188;1991;74197;270000;1977;2242;0,84%;265781;45,1946070194;1412,74228501;1457,93689203
10;191835;228;191607;76188;1693;74495;270000;1977;1921;0,72%;266102;44,5769190788;1197,39938688;1241,97630596
11;191835;232;191603;76188;2262;73926;270000;1977;2494;0,93%;265529;46,1896481514;1108,18530297;1154,37495112
12;191835;279;191556;76188;1757;74431;270000;1977;2036;0,76%;265987;44,9855239391;1295,43909812;1340,42462206
13;191835;170;191665;76188;2282;73906;270000;1977;2452;0,91%;265571;46,4006669521;1105,19243002;1151,59309697
14;191835;230;191605;76188;2004;74184;270000;1977;2234;0,83%;265789;45,0334949493;1295,33400106;1340,36749601
15;191835;237;191598;76188;1745;74443;270000;1977;1982;0,74%;266041;45,8624110222;1386,29667497;1432,15908599
16;191835;219;191616;76188;1977;74211;270000;1977;2196;0,82%;265827;45,0704958439;1293,38058996;1338,45108581
17;191835;270;191565;76188;1994;74194;270000;1977;2264;0,84%;265759;45,5410430431;1407,159446;1452,70048904
18;191835;213;191622;76188;1814;74374;270000;1977;2027;0,76%;265996;45,4139008522;1100,60062909;1146,01452994
19;191835;266;191569;76188;2175;74013;270000;1977;2441;0,91%;265582;45,3995640278;1294,72210598;1340,12167001
20;191835;229;191606;76188;2075;74113;270000;1977;2304;0,86%;265719;45,5771341324;1093,37811589;1138,95525002
21;191835;272;191563;76188;1689;74499;270000;1977;1961;0,73%;266062;44,6221489906;1091,93143511;1136,5535841
22;191835;221;191614;76188;1985;74203;270000;1977;2206;0,82%;265817;45,6271731853;1283,16114283;1328,78831601
23;191835;188;191647;76188;2478;73710;270000;1977;2666;0,99%;265357;44,8484899998;1291,242769;1336,091259
24;191835;269;191566;76188;1704;74484;270000;1977;1973;0,74%;266050;44,4516050816;1091,56901288;1136,02061796
25;191835;218;191617;76188;2177;74011;270000;1977;2395;0,89%;265628;43,8127160072;1377,54493499;1421,357651
26;191835;198;191637;76188;1856;74332;270000;1977;2054;0,77%;265969;45,3417339325;1289,13526797;1334,47700191
27;191835;269;191566;76188;2069;74119;270000;1977;2338;0,87%;265685;43,9500908852;1270,144104;1314,09419489
28;191835;205;191630;76188;2363;73825;270000;1977;2568;0,96%;265455;45,5673267841;1074,90460014;1120,47192693
29;191835;166;191669;76188;2283;73905;270000;1977;2449;0,91%;265574;44,7073647976;1169,85826516;1214,56562996
;;;;;;;;;2268;0,85%;;;;1283,2
;;;;;;;;;225;0,08%;;;;110,93
