nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;127659;1144;126515;25454;373;25081;154401;1288;1517;0,99%;151596;16,9087600708;754,220030069;771,12879014
1;127659;1394;126265;25454;328;25126;154401;1288;1722;1,12%;151391;16,9928979874;860,83826685;877,831164837
2;127659;1984;125675;25454;426;25028;154401;1288;2410;1,57%;150703;16,8969948292;752,977971077;769,874965906
3;127659;1229;126430;25454;422;25032;154401;1288;1651;1,08%;151462;16,8451089859;811,510988235;828,356097221
4;127659;3297;124362;25454;465;24989;154401;1288;3762;2,46%;149351;16,8545050621;919,844823837;936,699328899
5;127659;1190;126469;25454;418;25036;154401;1288;1608;1,05%;151505;17,0857169628;761,323779106;778,409496069
6;127659;2094;125565;25454;365;25089;154401;1288;2459;1,61%;150654;17,0579319;768,664620161;785,722552061
7;127659;1462;126197;25454;376;25078;154401;1288;1838;1,20%;151275;17,2831389904;979,470400095;996,753539085
8;127659;1284;126375;25454;469;24985;154401;1288;1753;1,14%;151360;17,0198090076;973,402081966;990,421890974
9;127659;1432;126227;25454;344;25110;154401;1288;1776;1,16%;151337;21,8511269093;1230,96964097;1252,82076788
10;127659;1131;126528;25454;427;25027;154401;1288;1558;1,02%;151555;24,735833168;1140,03905988;1164,77489305
11;127659;1204;126455;25454;438;25016;154401;1288;1642;1,07%;151471;22,9806058407;1103,282866;1126,26347184
12;127659;1022;126637;25454;470;24984;154401;1288;1492;0,97%;151621;21,6978030205;948,711133957;970,408936977
13;127659;1897;125762;25454;298;25156;154401;1288;2195;1,43%;150918;17,6954329014;971,376552105;989,071985006
14;127659;1161;126498;25454;393;25061;154401;1288;1554;1,01%;151559;20,4563810825;1049,71167612;1070,1680572
15;127659;1454;126205;25454;370;25084;154401;1288;1824;1,19%;151289;19,4853429794;1094,26343012;1113,7487731
16;127659;1330;126329;25454;333;25121;154401;1288;1663;1,09%;151450;21,3560070992;1273,48987603;1294,84588313
17;127659;2240;125419;25454;326;25128;154401;1288;2566;1,68%;150547;29,6602370739;1040,30970788;1069,96994495
18;127659;1377;126282;25454;423;25031;154401;1288;1800;1,18%;151313;20,8806669712;1103,26164412;1124,1423111
19;127659;3035;124624;25454;418;25036;154401;1288;3453;2,26%;149660;24,5521819592;1271,99288607;1296,54506803
20;127659;1210;126449;25454;422;25032;154401;1288;1632;1,07%;151481;21,711840868;1019,64555216;1041,35739303
21;127659;1400;126259;25454;361;25093;154401;1288;1761;1,15%;151352;21,4550549984;1064,91857791;1086,37363291
22;127659;1133;126526;25454;389;25065;154401;1288;1522;0,99%;151591;22,7734751701;920,208230019;942,981705189
23;127659;1129;126530;25454;421;25033;154401;1288;1550;1,01%;151563;18,3733329773;813,651160002;832,024492979
24;127659;1422;126237;25454;393;25061;154401;1288;1815;1,19%;151298;18,1764190197;932,836962938;951,013381958
25;127659;1282;126377;25454;410;25044;154401;1288;1692;1,11%;151421;18,1844980717;1169,12767506;1187,31217313
26;127659;3647;124012;25454;319;25135;154401;1288;3966;2,59%;149147;27,0873951912;1643,6719048;1670,75929999
27;127659;1917;125742;25454;380;25074;154401;1288;2297;1,50%;150816;21,9456269741;1321,31283593;1343,25846291
28;127659;1077;126582;25454;427;25027;154401;1288;1504;0,98%;151609;27,6759431362;1025,80074191;1053,47668505
29;127659;2997;124662;25454;452;25002;154401;1288;3449;2,25%;149664;17,5503129959;1018,75575709;1036,30607009
;;;;;;;;;2048;1,34%;;;;1045,09
;;;;;;;;;710;0,46%;;;;199,91
