nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;132944;13316;119628;51321;3658;47663;187500;3235;16974;9,21%;167291;20,8490991592;1376,78284502;1397,63194418
1;132944;12904;120040;51321;3744;47577;187500;3235;16648;9,03%;167617;20,5263431072;1115,67481995;1136,20116305
2;132944;13182;119762;51321;3674;47647;187500;3235;16856;9,15%;167409;20,7637398243;1211,41975021;1232,18349004
3;132944;13564;119380;51321;3348;47973;187500;3235;16912;9,18%;167353;20,6359670162;1206,04949784;1226,68546486
4;132944;12849;120095;51321;3587;47734;187500;3235;16436;8,92%;167829;21,0622348785;1121,28240395;1142,34463882
5;132944;13411;119533;51321;3474;47847;187500;3235;16885;9,16%;167380;20,9530870914;1206,45135593;1227,40444303
6;132944;13518;119426;51321;3405;47916;187500;3235;16923;9,18%;167342;20,9233400822;1294,80800986;1315,73134995
7;132944;13599;119345;51321;3586;47735;187500;3235;17185;9,33%;167080;20,8075871468;1370,63814402;1391,44573116
8;132944;14395;118549;51321;3158;48163;187500;3235;17553;9,53%;166712;20,8555388451;1281,23870111;1302,09423995
9;132944;12700;120244;51321;3788;47533;187500;3235;16488;8,95%;167777;20,858219862;1037,37304592;1058,23126578
10;132944;12788;120156;51321;3789;47532;187500;3235;16577;9,00%;167688;22,2674889565;943,125902891;965,393391848
11;132944;12864;120080;51321;3897;47424;187500;3235;16761;9,10%;167504;20,6128821373;1217,01848507;1237,63136721
12;132944;12965;119979;51321;3603;47718;187500;3235;16568;8,99%;167697;20,8160920143;1378,10805583;1398,92414784
13;132944;13195;119749;51321;3760;47561;187500;3235;16955;9,20%;167310;20,6871600151;1285,11916089;1305,80632091
14;132944;12650;120294;51321;3644;47677;187500;3235;16294;8,84%;167971;20,6989469528;1119,90357304;1140,60251999
15;132944;13475;119469;51321;3654;47667;187500;3235;17129;9,30%;167136;20,7804670334;1191,72006893;1212,50053596
16;132944;13123;119821;51321;3852;47469;187500;3235;16975;9,21%;167290;20,6958889961;1282,22515798;1302,92104697
17;132944;14513;118431;51321;3211;48110;187500;3235;17724;9,62%;166541;20,5471839905;1536,01883793;1556,56602192
18;132944;13168;119776;51321;3133;48188;187500;3235;16301;8,85%;167964;20,9248371124;1291,28987098;1312,21470809
19;132944;13412;119532;51321;3595;47726;187500;3235;17007;9,23%;167258;20,9024019241;1464,20456719;1485,10696912
20;132944;13398;119546;51321;3025;48296;187500;3235;16423;8,91%;167842;20,4967238903;1288,12522316;1308,62194705
21;132944;13645;119299;51321;3635;47686;187500;3235;17280;9,38%;166985;20,7528369427;1281,31380892;1302,06664586
22;132944;13519;119425;51321;3474;47847;187500;3235;16993;9,22%;167272;20,805866003;1118,18945813;1138,99532413
23;132944;13975;118969;51321;3397;47924;187500;3235;17372;9,43%;166893;20,5075480938;1199,11278105;1219,62032914
24;132944;12598;120346;51321;3957;47364;187500;3235;16555;8,98%;167710;21,0047149658;1196,22368383;1217,2283988
25;132944;13727;119217;51321;3193;48128;187500;3235;16920;9,18%;167345;20,6105060577;1027,47511506;1048,08562112
26;132944;13039;119905;51321;3846;47475;187500;3235;16885;9,16%;167380;20,8113100529;1199,28745198;1220,09876204
27;132944;13374;119570;51321;3817;47504;187500;3235;17191;9,33%;167074;21,2769160271;1291,611274;1312,88819003
28;132944;13607;119337;51321;3653;47668;187500;3235;17260;9,37%;167005;20,5825049877;1295,73260498;1316,31510997
29;132944;13919;119025;51321;3081;48240;187500;3235;17000;9,23%;167265;20,5254399776;1279,40356994;1299,92900991
;;;;;;;;;16901;9,17%;;;;1257,72
;;;;;;;;;353;0,19%;;;;125,73
