nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;149117;925;148192;5443;175;5268;155500;940;1100;0,71%;153460;17,0539779663;674,049381018;691,103358984
1;149117;1039;148078;5443;210;5233;155500;940;1249;0,81%;153311;22,1484320164;817,753710032;839,902142048
2;149117;943;148174;5443;157;5286;155500;940;1100;0,71%;153460;17,9598600864;625,508224964;643,468085051
3;149117;1041;148076;5443;187;5256;155500;940;1228;0,79%;153332;19,3611059189;781,027577877;800,388683796
4;149117;1280;147837;5443;179;5264;155500;940;1459;0,94%;153101;18,5462460518;892,349350929;910,895596981
5;149117;533;148584;5443;194;5249;155500;940;727;0,47%;153833;17,7220728397;686,928443193;704,650516033
6;149117;1057;148060;5443;191;5252;155500;940;1248;0,81%;153312;19,3841869831;859,128743887;878,51293087
7;149117;1196;147921;5443;203;5240;155500;940;1399;0,91%;153161;17,9290909767;723,353704929;741,282795906
8;149117;621;148496;5443;189;5254;155500;940;810;0,52%;153750;18,5173578262;716,426999092;734,944356918
9;149117;1184;147933;5443;190;5253;155500;940;1374;0,89%;153186;16,940474987;709,396906853;726,33738184
10;149117;1108;148009;5443;225;5218;155500;940;1333;0,86%;153227;17,0316720009;754,573046923;771,604718924
11;149117;654;148463;5443;207;5236;155500;940;861;0,56%;153699;18,7082240582;767,083447933;785,791671991
12;149117;1221;147896;5443;190;5253;155500;940;1411;0,91%;153149;16,5112991333;604,250115871;620,761415005
13;149117;1148;147969;5443;172;5271;155500;940;1320;0,85%;153240;17,7406439781;728,969941139;746,710585117
14;149117;1267;147850;5443;208;5235;155500;940;1475;0,95%;153085;16,6115460396;750,960737944;767,572283983
15;149117;1137;147980;5443;192;5251;155500;940;1329;0,86%;153231;17,0431120396;667,41782999;684,46094203
16;149117;496;148621;5443;199;5244;155500;940;695;0,45%;153865;16,6986439228;569,174685955;585,873329878
17;149117;1282;147835;5443;205;5238;155500;940;1487;0,96%;153073;17,116161108;688,83652401;705,952685118
18;149117;1049;148068;5443;206;5237;155500;940;1255;0,81%;153305;17,1793558598;580,338018179;597,517374039
19;149117;1224;147893;5443;177;5266;155500;940;1401;0,91%;153159;17,4509758949;700,928934097;718,379909992
20;149117;1277;147840;5443;185;5258;155500;940;1462;0,95%;153098;17,49635005;709,283346891;726,779696941
21;149117;828;148289;5443;200;5243;155500;940;1028;0,67%;153532;17,4901590347;713,136633158;730,626792192
22;149117;1133;147984;5443;171;5272;155500;940;1304;0,84%;153256;17,3727529049;819,547492027;836,920244932
23;149117;1055;148062;5443;194;5249;155500;940;1249;0,81%;153311;17,7201969624;591,180958033;608,901154995
24;149117;1152;147965;5443;196;5247;155500;940;1348;0,87%;153212;17,7621691227;771,573799849;789,335968971
25;149117;1155;147962;5443;191;5252;155500;940;1346;0,87%;153214;17,7613079548;762,587333918;780,348641872
26;149117;939;148178;5443;198;5245;155500;940;1137;0,74%;153423;17,4483180046;702,522373915;719,970691919
27;149117;1132;147985;5443;222;5221;155500;940;1354;0,88%;153206;17,7109761238;708,970303059;726,681279182
28;149117;1020;148097;5443;182;5261;155500;940;1202;0,78%;153358;17,4480249882;589,460984945;606,909009933
29;149117;754;148363;5443;211;5232;155500;940;965;0,62%;153595;17,453359127;706,542706013;723,99606514
;;;;;;;;;1222;0,79%;;;;730,22
;;;;;;;;;222;0,14%;;;;80,66
