nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;576;;;405,62
;;;;;;;;;13;;;60,68
0;187500;71610;6417;727323;2807;67314;568;3802;568;0,31%;183130;409,869518042
1;187500;71610;6417;727323;2807;67314;568;3802;568;0,31%;183130;445,498155117
2;187500;71610;6417;727323;2807;67316;566;3802;566;0,31%;183132;405,852207184
3;187500;71610;6417;727323;2807;67310;572;3802;572;0,31%;183126;403,822926998
4;187500;71610;6417;727323;2807;67306;576;3802;576;0,31%;183122;404,300459862
5;187500;71610;6417;727323;2807;67308;574;3802;574;0,31%;183124;326,498450041
6;187500;71610;6417;727323;2807;67319;563;3802;563;0,31%;183135;323,712409973
7;187500;71610;6417;727323;2807;67307;575;3802;575;0,31%;183123;441,159595013
8;187500;71610;6417;727323;2807;67297;585;3802;585;0,32%;183113;439,995822906
9;187500;71610;6417;727323;2807;67306;576;3802;576;0,31%;183122;443,886322021
10;187500;71610;6417;727323;2807;67292;590;3802;590;0,32%;183108;404,700402975
11;187500;71610;6417;727323;2807;67289;593;3802;593;0,32%;183105;482,060361147
12;187500;71610;6417;727323;2807;67280;602;3802;602;0,33%;183096;481,269713879
13;187500;71610;6417;727323;2807;67302;580;3802;580;0,32%;183118;401,525789976
14;187500;71610;6417;727323;2807;67312;570;3802;570;0,31%;183128;403,53660202
15;187500;71610;6417;727323;2807;67333;549;3802;549;0,30%;183149;322,638696909
16;187500;71610;6417;727323;2807;67325;557;3802;557;0,30%;183141;325,282670021
17;187500;71610;6417;727323;2807;67310;572;3802;572;0,31%;183126;520,816629887
18;187500;71610;6417;727323;2807;67298;584;3802;584;0,32%;183114;322,118254185
19;187500;71610;6417;727323;2807;67311;571;3802;571;0,31%;183127;321,359703064
20;187500;71610;6417;727323;2807;67291;591;3802;591;0,32%;183107;528,033975124
21;187500;71610;6417;727323;2807;67312;570;3802;570;0,31%;183128;323,565937042
22;187500;71610;6417;727323;2807;67304;578;3802;578;0,31%;183120;439,225552082
23;187500;71610;6417;727323;2807;67304;578;3802;578;0,31%;183120;402,029064894
24;187500;71610;6417;727323;2807;67312;570;3802;570;0,31%;183128;440,760094881
25;187500;71610;6417;727323;2807;67326;556;3802;556;0,30%;183142;403,834617138
26;187500;71610;6417;727323;2807;67282;600;3802;600;0,33%;183098;477,558612108
27;187500;71610;6417;727323;2807;67299;583;3802;583;0,32%;183115;397,122143984
28;187500;71610;6417;727323;2807;67319;563;3802;563;0,31%;183135;324,021028042
29;187500;71610;6417;727323;2807;67294;588;3802;588;0,32%;183110;402,643840075
;;;;;;;;;;0,31%;;
;;;;;;;;;;0,01%;;
