nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;176233;2863;173370;9390;502;8888;187500;1877;3365;1,81%;182258;19,0152270794;932,905923128;951,921150208
1;176233;2687;173546;9390;540;8850;187500;1877;3227;1,74%;182396;19,9217832088;698,90653491;718,828318119
2;176233;2666;173567;9390;497;8893;187500;1877;3163;1,70%;182460;20,0444300175;709,591099024;729,635529041
3;176233;2787;173446;9390;449;8941;187500;1877;3236;1,74%;182387;20,0134210587;767,797268867;787,810689926
4;176233;2875;173358;9390;540;8850;187500;1877;3415;1,84%;182208;19,9946401119;832,89516902;852,889809132
5;176233;2752;173481;9390;504;8886;187500;1877;3256;1,75%;182367;19,7087628841;682,096927166;701,80569005
6;176233;3066;173167;9390;495;8895;187500;1877;3561;1,92%;182062;17,5156879425;669,930484056;687,446171999
7;176233;2917;173316;9390;489;8901;187500;1877;3406;1,83%;182217;17,4389400482;785,49316287;802,932102919
8;176233;2676;173557;9390;556;8834;187500;1877;3232;1,74%;182391;17,4913802147;665,752540827;683,243921041
9;176233;2903;173330;9390;478;8912;187500;1877;3381;1,82%;182242;17,397701025;608,814336061;626,212037086
10;176233;3036;173197;9390;481;8909;187500;1877;3517;1,89%;182106;17,4230101109;790,21735096;807,640361071
11;176233;2865;173368;9390;446;8944;187500;1877;3311;1,78%;182312;17,5101971626;607,712388992;625,222586155
12;176233;2974;173259;9390;485;8905;187500;1877;3459;1,86%;182164;17,475673914;729,788908958;747,264582872
13;176233;2825;173408;9390;471;8919;187500;1877;3296;1,78%;182327;17,5644228458;608,26517415;625,829596996
14;176233;2796;173437;9390;482;8908;187500;1877;3278;1,77%;182345;17,406375885;612,021718979;629,428094864
15;176233;3094;173139;9390;495;8895;187500;1877;3589;1,93%;182034;17,3212139606;787,163840055;804,485054016
16;176233;2687;173546;9390;478;8912;187500;1877;3165;1,71%;182458;17,4686281681;779,484515905;796,953144073
17;176233;2794;173439;9390;498;8892;187500;1877;3292;1,77%;182331;19,8172521591;707,705726862;727,522979021
18;176233;2350;173883;9390;490;8900;187500;1877;2840;1,53%;182783;20,1125361919;700,528604984;720,641141176
19;176233;2565;173668;9390;475;8915;187500;1877;3040;1,64%;182583;19,7592120171;617,022969007;636,782181025
20;176233;2506;173727;9390;515;8875;187500;1877;3021;1,63%;182602;19,2529191971;673,989067793;693,24198699
21;176233;2665;173568;9390;478;8912;187500;1877;3143;1,69%;182480;19,3429460526;742,463369131;761,806315184
22;176233;2561;173672;9390;498;8892;187500;1877;3059;1,65%;182564;19,5714190006;812,222628117;831,794047117
23;176233;2505;173728;9390;549;8841;187500;1877;3054;1,65%;182569;19,6807911396;737,303753853;756,984544992
24;176233;2975;173258;9390;537;8853;187500;1877;3512;1,89%;182111;19,1898329258;811,324826002;830,514658928
25;176233;2455;173778;9390;536;8854;187500;1877;2991;1,61%;182632;19,433328867;679,769655943;699,20298481
26;176233;2549;173684;9390;486;8904;187500;1877;3035;1,64%;182588;19,6149458885;688,098494053;707,713439941
27;176233;2780;173453;9390;486;8904;187500;1877;3266;1,76%;182357;19,565625906;835,16160512;854,727231026
28;176233;3043;173190;9390;453;8937;187500;1877;3496;1,88%;182127;20,0122339725;984,023609161;1004,03584313
29;176233;2980;173253;9390;490;8900;187500;1877;3470;1,87%;182153;20,074652195;918,596206903;938,670859098
;;;;;;;;;3269;1,76%;;;;758,11
;;;;;;;;;192;0,10%;;;;98,49
