nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;948;;;445,2
;;;;;;;;;29;;;67,6
0;195750;105060;9348;988113;3906;97612;958;6490;958;0,51%;188302;475,705038071
1;195750;105060;9348;988113;3906;97649;921;6490;921;0,49%;188339;386,469480038
2;195750;105060;9348;988113;3906;97657;913;6490;913;0,48%;188347;529,769062042
3;195750;105060;9348;988113;3906;97629;941;6490;941;0,50%;188319;387,604449987
4;195750;105060;9348;988113;3906;97639;931;6490;931;0,49%;188329;391,834138155
5;195750;105060;9348;988113;3906;97625;945;6490;945;0,50%;188315;389,270205021
6;195750;105060;9348;988113;3906;97609;961;6490;961;0,51%;188299;391,977489948
7;195750;105060;9348;988113;3906;97571;999;6490;999;0,53%;188261;394,724899054
8;195750;105060;9348;988113;3906;97549;1021;6490;1021;0,54%;188239;536,066616058
9;195750;105060;9348;988113;3906;97614;956;6490;956;0,51%;188304;442,862056017
10;195750;105060;9348;988113;3906;97664;906;6490;906;0,48%;188354;393,812087059
11;195750;105060;9348;988113;3906;97604;966;6490;966;0,51%;188294;392,747574091
12;195750;105060;9348;988113;3906;97656;914;6490;914;0,48%;188346;540,675853968
13;195750;105060;9348;988113;3906;97671;899;6490;899;0,48%;188361;394,21578598
14;195750;105060;9348;988113;3906;97607;963;6490;963;0,51%;188297;394,090123892
15;195750;105060;9348;988113;3906;97638;932;6490;932;0,49%;188328;394,80121994
16;195750;105060;9348;988113;3906;97614;956;6490;956;0,51%;188304;393,004215002
17;195750;105060;9348;988113;3906;97665;905;6490;905;0,48%;188355;542,54834199
18;195750;105060;9348;988113;3906;97586;984;6490;984;0,52%;188276;396,518702984
19;195750;105060;9348;988113;3906;97648;922;6490;922;0,49%;188338;543,891317844
20;195750;105060;9348;988113;3906;97625;945;6490;945;0,50%;188315;447,569573879
21;195750;105060;9348;988113;3906;97632;938;6490;938;0,50%;188322;398,314920902
22;195750;105060;9348;988113;3906;97614;956;6490;956;0,51%;188304;454,802577019
23;195750;105060;9348;988113;3906;97629;941;6490;941;0,50%;188319;547,603412151
24;195750;105060;9348;988113;3906;97644;926;6490;926;0,49%;188334;592,376809835
25;195750;105060;9348;988113;3906;97594;976;6490;976;0,52%;188284;450,767146826
26;195750;105060;9348;988113;3906;97580;990;6490;990;0,52%;188270;399,01565218
27;195750;105060;9348;988113;3906;97587;983;6490;983;0,52%;188277;399,354523897
28;195750;105060;9348;988113;3906;97618;952;6490;952;0,50%;188308;403,285890818
29;195750;105060;9348;988113;3906;97632;938;6490;938;0,50%;188322;550,176080942
;;;;;;;;;;0,50%;;
;;;;;;;;;;0,02%;;
