nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;190;;;238,59
;;;;;;;;;1;;;45,38
0;164000;23316;2080;194216;1235;21108;191;2017;191;0,12%;161792;284,624807835
1;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;268,44758606
2;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;233,752945185
3;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;289,456248999
4;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;331,381731033
5;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;329,167738914
6;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;268,591314077
7;164000;23316;2080;194216;1235;21113;186;2017;186;0,11%;161797;236,515509129
8;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;243,153879881
9;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;217,151306868
10;164000;23316;2080;194216;1235;21108;191;2017;191;0,12%;161792;242,429252863
11;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;256,943866968
12;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;186,950206041
13;164000;23316;2080;194216;1235;21108;191;2017;191;0,12%;161792;228,230122089
14;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;212,917279959
15;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;214,173724174
16;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;213,604866982
17;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;337,399538994
18;164000;23316;2080;194216;1235;21108;191;2017;191;0,12%;161792;189,131690025
19;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;228,901221991
20;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;242,84328413
21;164000;23316;2080;194216;1235;21108;191;2017;191;0,12%;161792;227,110556126
22;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;213,732420921
23;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;185,714459181
24;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;185,562608957
25;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;297,325481892
26;164000;23316;2080;194216;1235;21109;190;2017;190;0,12%;161793;184,326943874
27;164000;23316;2080;194216;1235;21113;186;2017;186;0,11%;161797;239,035264969
28;164000;23316;2080;194216;1235;21108;191;2017;191;0,12%;161792;184,976871014
29;164000;23316;2080;194216;1235;21110;189;2017;189;0,12%;161794;184,216169834
;;;;;;;;;;0,12%;;
;;;;;;;;;;0,00%;;
