nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;157410;2639;154771;8282;371;7911;166500;808;3010;1,82%;162682;21,7374429703;923,536077976;945,273520947
1;157410;2377;155033;8282;434;7848;166500;808;2811;1,70%;162881;22,2209019661;972,694444895;994,915346861
2;157410;2308;155102;8282;498;7784;166500;808;2806;1,69%;162886;22,0662930012;752,615889072;774,682182074
3;157410;1706;155704;8282;697;7585;166500;808;2403;1,45%;163289;21,9369630814;924,197489023;946,134452105
4;157410;1860;155550;8282;517;7765;166500;808;2377;1,43%;163315;22,2360038757;705,368925095;727,60492897
5;157410;2033;155377;8282;538;7744;166500;808;2571;1,55%;163121;21,9113690853;927,377851009;949,289220095
6;157410;3236;154174;8282;589;7693;166500;808;3825;2,31%;161867;22,3774170876;972,101541996;994,478959084
7;157410;2607;154803;8282;521;7761;166500;808;3128;1,89%;162564;22,4118289948;815,265511036;837,677340031
8;157410;2486;154924;8282;448;7834;166500;808;2934;1,77%;162758;22,0370559692;706,456913948;728,493969917
9;157410;2835;154575;8282;658;7624;166500;808;3493;2,11%;162199;22,4364171028;826,848986864;849,285403967
10;157410;3008;154402;8282;410;7872;166500;808;3418;2,06%;162274;22,5180931091;815,716789961;838,23488307
11;157410;3017;154393;8282;421;7861;166500;808;3438;2,07%;162254;22,7937700748;932,156031132;954,949801207
12;157410;2213;155197;8282;469;7813;166500;808;2682;1,62%;163010;22,2166600227;829,617805004;851,834465027
13;157410;2920;154490;8282;717;7565;166500;808;3637;2,20%;162055;22,5717461109;1017,52485895;1040,09660506
14;157410;2552;154858;8282;716;7566;166500;808;3268;1,97%;162424;21,5634160042;925,670651913;947,234067917
15;157410;2222;155188;8282;593;7689;166500;808;2815;1,70%;162877;24,5405609608;1127,53433895;1152,07489991
16;157410;2362;155048;8282;491;7791;166500;808;2853;1,72%;162839;23,5315291882;1056,85450888;1080,38603806
17;157410;1832;155578;8282;569;7713;166500;808;2401;1,45%;163291;22,0448110104;878,308784962;900,353595972
18;157410;1941;155469;8282;560;7722;166500;808;2501;1,51%;163191;21,2968389988;763,905328989;785,202167988
19;157410;2712;154698;8282;435;7847;166500;808;3147;1,90%;162545;27,1984097958;736,067675114;763,266084909
20;157410;2975;154435;8282;465;7817;166500;808;3440;2,08%;162252;22,8211290836;944,980237007;967,801366091
21;157410;2129;155281;8282;466;7816;166500;808;2595;1,57%;163097;22,3036849499;774,498219013;796,801903963
22;157410;2749;154661;8282;567;7715;166500;808;3316;2,00%;162376;22,7397551537;852,171136856;874,91089201
23;157410;2602;154808;8282;648;7634;166500;808;3250;1,96%;162442;24,1645588875;821,855136156;846,019695044
24;157410;2045;155365;8282;752;7530;166500;808;2797;1,69%;162895;22,7404191494;780,880887032;803,621306181
25;157410;2503;154907;8282;558;7724;166500;808;3061;1,85%;162631;23,5057821274;795,523167849;819,028949976
26;157410;2665;154745;8282;521;7761;166500;808;3186;1,92%;162506;21,8442699909;796,447036028;818,291306019
27;157410;2772;154638;8282;650;7632;166500;808;3422;2,07%;162270;21,5855050087;906,707132101;928,29263711
28;157410;2805;154605;8282;637;7645;166500;808;3442;2,08%;162250;21,3449108601;902,280305147;923,625216007
29;157410;2423;154987;8282;572;7710;166500;808;2995;1,81%;162697;21,2305598259;795,188402176;816,418962002
;;;;;;;;;3034;1,83%;;;;888,54
;;;;;;;;;395;0,24%;;;;103,48
