nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;134516;3490;131026;18279;313;17966;154401;1606;3803;2,49%;148992;19,6515340805;729,386955976;749,038490057
1;134516;3417;131099;18279;337;17942;154401;1606;3754;2,46%;149041;24,4937019348;809,399397135;833,89309907
2;134516;3486;131030;18279;332;17947;154401;1606;3818;2,50%;148977;21,4011120796;749,769284964;771,170397043
3;134516;3540;130976;18279;358;17921;154401;1606;3898;2,55%;148897;19,6199769974;775,913642883;795,533619881
4;134516;3228;131288;18279;400;17879;154401;1606;3628;2,37%;149167;19,5457530022;814,793524981;834,339277983
5;134516;3587;130929;18279;326;17953;154401;1606;3913;2,56%;148882;29,7921600342;853,696144104;883,488304138
6;134516;3304;131212;18279;289;17990;154401;1606;3593;2,35%;149202;20,1948869228;734,332623005;754,527509928
7;134516;3587;130929;18279;363;17916;154401;1606;3950;2,59%;148845;20,5863621235;818,25491786;838,841279984
8;134516;3538;130978;18279;343;17936;154401;1606;3881;2,54%;148914;20,8586220741;813,196516037;834,055138111
9;134516;3327;131189;18279;333;17946;154401;1606;3660;2,40%;149135;20,104820013;605,921911001;626,026731014
10;134516;3516;131000;18279;317;17962;154401;1606;3833;2,51%;148962;18,1879680157;587,363590956;605,551558971
11;134516;3597;130919;18279;345;17934;154401;1606;3942;2,58%;148853;18,1055870056;735,400892973;753,506479979
12;134516;3526;130990;18279;348;17931;154401;1606;3874;2,54%;148921;18,3959550858;735,079236031;753,475191116
13;134516;3560;130956;18279;290;17989;154401;1606;3850;2,52%;148945;18,6796898842;742,158110142;760,837800026
14;134516;3459;131057;18279;306;17973;154401;1606;3765;2,46%;149030;18,5284831524;753,904978037;772,433461189
15;134516;3369;131147;18279;323;17956;154401;1606;3692;2,42%;149103;18,3040518761;741,734109163;760,038161039
16;134516;3640;130876;18279;299;17980;154401;1606;3939;2,58%;148856;18,5499801636;890,403141975;908,953122139
17;134516;3565;130951;18279;344;17935;154401;1606;3909;2,56%;148886;18,6325488091;746,011949062;764,644497871
18;134516;3634;130882;18279;304;17975;154401;1606;3938;2,58%;148857;18,3350021839;821,392912865;839,727915049
19;134516;3451;131065;18279;422;17857;154401;1606;3873;2,53%;148922;18,6354291439;747,518335819;766,153764963
20;134516;3488;131028;18279;323;17956;154401;1606;3811;2,49%;148984;18,6652851105;601,949656963;620,614942074
21;134516;3616;130900;18279;278;18001;154401;1606;3894;2,55%;148901;19,0072290897;738,958112955;757,965342045
22;134516;3482;131034;18279;304;17975;154401;1606;3786;2,48%;149009;18,41365695;744,402486086;762,816143036
23;134516;3456;131060;18279;304;17975;154401;1606;3760;2,46%;149035;18,488079071;741,496400833;759,984479904
24;134516;3275;131241;18279;369;17910;154401;1606;3644;2,38%;149151;18,7271029949;596,80397296;615,531075954
25;134516;3379;131137;18279;335;17944;154401;1606;3714;2,43%;149081;18,5417788029;740,927992105;759,469770908
26;134516;3642;130874;18279;302;17977;154401;1606;3944;2,58%;148851;18,3712201118;741,073899984;759,445120096
27;134516;3635;130881;18279;314;17965;154401;1606;3949;2,58%;148846;18,3191859722;749,059295893;767,378481865
28;134516;3537;130979;18279;323;17956;154401;1606;3860;2,53%;148935;18,5170240402;752,015635014;770,532659054
29;134516;3572;130944;18279;328;17951;154401;1606;3900;2,55%;148895;18,3922719955;812,112931013;830,505203009
;;;;;;;;;3826;2,50%;;;;767
;;;;;;;;;105;0,07%;;;;73
