nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;172550;3658;168892;13275;2139;11136;187500;1675;5797;3,12%;180028;20,9021551609;1017,911165;1038,81332016
1;172550;4329;168221;13275;2208;11067;187500;1675;6537;3,52%;179288;20,9089009762;1170,46576691;1191,37466788
2;172550;3736;168814;13275;2239;11036;187500;1675;5975;3,22%;179850;20,9512491226;1088,41051888;1109,36176801
3;172550;4109;168441;13275;2173;11102;187500;1675;6282;3,38%;179543;20,8557829857;1010,1306541;1030,98643708
4;172550;4264;168286;13275;2253;11022;187500;1675;6517;3,51%;179308;21,1618750095;1159,80409503;1180,96597004
5;172550;4044;168506;13275;2247;11028;187500;1675;6291;3,39%;179534;20,5031468868;1310,62349319;1331,12664008
6;172550;3904;168646;13275;2196;11079;187500;1675;6100;3,28%;179725;20,900329113;1010,18266678;1031,08299589
7;172550;3526;169024;13275;2251;11024;187500;1675;5777;3,11%;180048;21,0749680996;1010,57701492;1031,65198302
8;172550;3289;169261;13275;2260;11015;187500;1675;5549;2,99%;180276;20,7654619217;848,00080204;868,766263962
9;172550;2970;169580;13275;2214;11061;187500;1675;5184;2,79%;180641;20,6164422035;931,761515856;952,377958059
10;172550;3634;168916;13275;2322;10953;187500;1675;5956;3,21%;179869;21,0339808464;999,175630093;1020,20961094
11;172550;3122;169428;13275;2193;11082;187500;1675;5315;2,86%;180510;17,9892711639;938,903709888;956,892981052
12;172550;4377;168173;13275;2195;11080;187500;1675;6572;3,54%;179253;18,0220601559;1138,606071;1156,62813115
13;172550;3324;169226;13275;2088;11187;187500;1675;5412;2,91%;180413;17,9674961567;878,534065962;896,501562119
14;172550;4145;168405;13275;2182;11093;187500;1675;6327;3,40%;179498;18,0244579315;1010,69528008;1028,71973801
15;172550;3513;169037;13275;2199;11076;187500;1675;5712;3,07%;180113;17,9600090981;873,390533924;891,350543022
16;172550;3513;169037;13275;2175;11100;187500;1675;5688;3,06%;180137;17,9863350391;874,892906904;892,879241943
17;172550;3700;168850;13275;2206;11069;187500;1675;5906;3,18%;179919;17,9279351234;938,184947968;956,112883091
18;172550;4610;167940;13275;2153;11122;187500;1675;6763;3,64%;179062;18,0542008877;872,90547204;890,959672928
19;172550;3261;169289;13275;2110;11165;187500;1675;5371;2,89%;180454;18,0339488983;742,715422153;760,749371052
20;172550;4311;168239;13275;2244;11031;187500;1675;6555;3,53%;179270;17,9591419697;1145,87135792;1163,83049989
21;172550;4260;168290;13275;2018;11257;187500;1675;6278;3,38%;179547;20,220746994;1143,80920506;1164,02995205
22;172550;4012;168538;13275;2074;11201;187500;1675;6086;3,28%;179739;25,7046658993;1437,65744996;1463,36211586
23;172550;4449;168101;13275;2093;11182;187500;1675;6542;3,52%;179283;26,9008920193;1316,13233709;1343,03322911
24;172550;3790;168760;13275;2272;11003;187500;1675;6062;3,26%;179763;28,0732278824;1513,69783902;1541,7710669
25;172550;3585;168965;13275;2268;11007;187500;1675;5853;3,15%;179972;27,7445888519;1246,34794402;1274,09253287
26;172550;4052;168498;13275;2204;11071;187500;1675;6256;3,37%;179569;21,4461410046;1018,94892097;1040,39506197
27;172550;3289;169261;13275;2277;10998;187500;1675;5566;3,00%;180259;21,1475589275;1085,16314006;1106,31069899
28;172550;2674;169876;13275;2211;11064;187500;1675;4885;2,63%;180940;21,1479251385;931,369987965;952,517913103
29;172550;2976;169574;13275;2278;10997;187500;1675;5254;2,83%;180571;21,0562939644;1003,31500888;1024,37130284
;;;;;;;;;5946;3,20%;;;;1076,37
;;;;;;;;;484;0,26%;;;;180,34
