nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;125566;8514;117052;51945;2547;49398;187500;9989;11061;6,23%;166450;22,2624378204;1516,94712019;1539,20955801
1;125566;9115;116451;51945;2489;49456;187500;9989;11604;6,54%;165907;29,1582009792;1483,96723413;1513,12543511
2;125566;8980;116586;51945;2528;49417;187500;9989;11508;6,48%;166003;28,0272109509;1218,35296798;1246,38017893
3;125566;9140;116426;51945;2390;49555;187500;9989;11530;6,50%;165981;26,8579828739;1333,01503015;1359,87301302
4;125566;9238;116328;51945;2600;49345;187500;9989;11838;6,67%;165673;27,1397340298;1369,88800883;1397,02774286
5;125566;8492;117074;51945;2510;49435;187500;9989;11002;6,20%;166509;27,2254271507;1237,7913928;1265,01681995
6;125566;9166;116400;51945;2429;49516;187500;9989;11595;6,53%;165916;24,2891709805;1092,19573903;1116,48491001
7;125566;8434;117132;51945;2499;49446;187500;9989;10933;6,16%;166578;24,0465681553;1096,14880681;1120,19537497
8;125566;8924;116642;51945;2739;49206;187500;9989;11663;6,57%;165848;24,1483969688;1220,77855182;1244,92694879
9;125566;9063;116503;51945;2619;49326;187500;9989;11682;6,58%;165829;24,656801939;1351,29535913;1375,95216107
10;125566;8609;116957;51945;2719;49226;187500;9989;11328;6,38%;166183;24,4847700596;1107,50485301;1131,98962307
11;125566;8492;117074;51945;2794;49151;187500;9989;11286;6,36%;166225;24,3686728477;1118,85160208;1143,22027493
12;125566;8790;116776;51945;2525;49420;187500;9989;11315;6,37%;166196;24,5891611576;1241,74919987;1266,33836102
13;125566;8767;116799;51945;2524;49421;187500;9989;11291;6,36%;166220;24,5281298161;1366,07631302;1390,60444283
14;125566;8968;116598;51945;2642;49303;187500;9989;11610;6,54%;165901;24,7218930721;1362,61294293;1387,33483601
15;125566;8462;117104;51945;2644;49301;187500;9989;11106;6,26%;166405;24,5699980259;1110,60492301;1135,17492104
16;125566;8935;116631;51945;2650;49295;187500;9989;11585;6,53%;165926;24,299325943;1104,31226587;1128,61159182
17;125566;8565;117001;51945;2609;49336;187500;9989;11174;6,29%;166337;24,825592041;1241,27774;1266,10333204
18;125566;8516;117050;51945;2570;49375;187500;9989;11086;6,25%;166425;24,5556797981;1229,89606309;1254,45174289
19;125566;8860;116706;51945;2553;49392;187500;9989;11413;6,43%;166098;24,3585720062;1220,86859488;1245,22716689
20;125566;8695;116871;51945;2555;49390;187500;9989;11250;6,34%;166261;24,4812848568;1101,47419;1125,95547485
21;125566;9006;116560;51945;2320;49625;187500;9989;11326;6,38%;166185;24,2265629768;1101,02836204;1125,25492501
22;125566;8988;116578;51945;2751;49194;187500;9989;11739;6,61%;165772;24,4061250687;1110,74945688;1135,15558195
23;125566;8821;116745;51945;2563;49382;187500;9989;11384;6,41%;166127;24,7465019226;1122,59625101;1147,34275293
24;125566;8740;116826;51945;2564;49381;187500;9989;11304;6,37%;166207;25,3189768791;1000,70334196;1026,02231884
25;125566;8487;117079;51945;2499;49446;187500;9989;10986;6,19%;166525;24,5221910477;1141,88157511;1166,40376616
26;125566;8543;117023;51945;2489;49456;187500;9989;11032;6,21%;166479;24,9869229794;1118,33652115;1143,32344413
27;125566;8943;116623;51945;2684;49261;187500;9989;11627;6,55%;165884;24,7210030556;1240,60981798;1265,33082104
28;125566;8804;116762;51945;2375;49570;187500;9989;11179;6,30%;166332;24,3928289413;1235,03605914;1259,42888808
29;125566;8797;116769;51945;2550;49395;187500;9989;11347;6,39%;166164;24,7732439041;1357,36980796;1382,14305186
;;;;;;;;;11359;6,40%;;;;1243,45
;;;;;;;;;249;0,14%;;;;127,24
