nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;798;;;376,81
;;;;;;;;;15;;;47,12
0;166500;77406;6873;736966;3221;72285;782;4437;795;0,49%;161268;376,981827021
1;166500;77406;6873;736966;3221;72280;787;4437;800;0,49%;161263;270,673732042
2;166500;77406;6873;736966;3221;72282;785;4437;798;0,49%;161265;387,55454421
3;166500;77406;6873;736966;3221;72280;787;4437;800;0,49%;161263;396,512465954
4;166500;77406;6873;736966;3221;72263;804;4437;817;0,50%;161246;406,140429974
5;166500;77406;6873;736966;3221;72284;783;4437;796;0,49%;161267;412,718304157
6;166500;77406;6873;736966;3221;72270;797;4437;810;0,50%;161253;298,337990999
7;166500;77406;6873;736966;3221;72316;751;4437;764;0,47%;161299;416,234456062
8;166500;77406;6873;736966;3221;72274;793;4437;806;0,50%;161257;352,633358955
9;166500;77406;6873;736966;3221;72265;802;4437;815;0,50%;161248;367,45430398
10;166500;77406;6873;736966;3221;72301;766;4437;779;0,48%;161284;443,190084934
11;166500;77406;6873;736966;3221;72270;797;4437;810;0,50%;161253;368,304939032
12;166500;77406;6873;736966;3221;72311;756;4437;769;0,47%;161294;406,169064045
13;166500;77406;6873;736966;3221;72302;765;4437;778;0,48%;161285;410,571229219
14;166500;77406;6873;736966;3221;72266;801;4437;814;0,50%;161249;408,40004611
15;166500;77406;6873;736966;3221;72313;754;4437;767;0,47%;161296;409,290575981
16;166500;77406;6873;736966;3221;72275;792;4437;805;0,50%;161258;289,301564932
17;166500;77406;6873;736966;3221;72276;791;4437;804;0,50%;161259;371,956488132
18;166500;77406;6873;736966;3221;72290;777;4437;790;0,49%;161273;420,575513124
19;166500;77406;6873;736966;3221;72283;784;4437;797;0,49%;161266;286,491514921
20;166500;77406;6873;736966;3221;72285;782;4437;795;0,49%;161268;451,053411007
21;166500;77406;6873;736966;3221;72263;804;4437;817;0,50%;161246;371,65367198
22;166500;77406;6873;736966;3221;72283;784;4437;797;0,49%;161266;410,575279951
23;166500;77406;6873;736966;3221;72299;768;4437;781;0,48%;161282;372,013408899
24;166500;77406;6873;736966;3221;72263;804;4437;817;0,50%;161246;375,307964087
25;166500;77406;6873;736966;3221;72269;798;4437;811;0,50%;161252;374,54054904
26;166500;77406;6873;736966;3221;72289;778;4437;791;0,49%;161272;376,09306097
27;166500;77406;6873;736966;3221;72280;787;4437;800;0,49%;161263;416,650840044
28;166500;77406;6873;736966;3221;72264;803;4437;816;0,50%;161247;290,84591794
29;166500;77406;6873;736966;3221;72285;782;4437;795;0,49%;161268;366,07641983
;;;;;;;;;;0,49%;;
;;;;;;;;;;0,01%;;
