nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1022;;;337,4
;;;;;;;;;20;;;62,51
0;187500;87975;7828;836463;2925;83859;643;3500;999;0,54%;183001;486,047147989
1;187500;87975;7828;836463;2925;83836;666;3500;1022;0,56%;182978;418,068590879
2;187500;87975;7828;836463;2925;83840;662;3500;1018;0,55%;182982;318,412308931
3;187500;87975;7828;836463;2925;83844;658;3500;1014;0,55%;182986;452,856072187
4;187500;87975;7828;836463;2925;83809;693;3500;1049;0,57%;182951;275,248846054
5;187500;87975;7828;836463;2925;83853;649;3500;1005;0,55%;182995;332,641787052
6;187500;87975;7828;836463;2925;83805;697;3500;1053;0,57%;182947;337,634399176
7;187500;87975;7828;836463;2925;83856;646;3500;1002;0,54%;182998;333,828734159
8;187500;87975;7828;836463;2925;83848;654;3500;1010;0,55%;182990;304,172527075
9;187500;87975;7828;836463;2925;83825;677;3500;1033;0,56%;182967;362,205943108
10;187500;87975;7828;836463;2925;83857;645;3500;1001;0,54%;182999;274,282335043
11;187500;87975;7828;836463;2925;83822;680;3500;1036;0,56%;182964;272,655435085
12;187500;87975;7828;836463;2925;83840;662;3500;1018;0,55%;182982;275,858709812
13;187500;87975;7828;836463;2925;83850;652;3500;1008;0,55%;182992;272,957537889
14;187500;87975;7828;836463;2925;83797;705;3500;1061;0,58%;182939;426,160517931
15;187500;87975;7828;836463;2925;83851;651;3500;1007;0,55%;182993;272,907578945
16;187500;87975;7828;836463;2925;83827;675;3500;1031;0,56%;182969;334,632886887
17;187500;87975;7828;836463;2925;83810;692;3500;1048;0,57%;182952;273,648278952
18;187500;87975;7828;836463;2925;83851;651;3500;1007;0,55%;182993;334,481348038
19;187500;87975;7828;836463;2925;83860;642;3500;998;0,54%;183002;422,137020826
20;187500;87975;7828;836463;2925;83832;670;3500;1026;0,56%;182974;336,138796806
21;187500;87975;7828;836463;2925;83857;645;3500;1001;0,54%;182999;272,965361118
22;187500;87975;7828;836463;2925;83850;652;3500;1008;0,55%;182992;274,067912102
23;187500;87975;7828;836463;2925;83824;678;3500;1034;0,56%;182966;273,128524065
24;187500;87975;7828;836463;2925;83805;697;3500;1053;0,57%;182947;425,837094069
25;187500;87975;7828;836463;2925;83833;669;3500;1025;0,56%;182975;302,52899909
26;187500;87975;7828;836463;2925;83833;669;3500;1025;0,56%;182975;366,031404972
27;187500;87975;7828;836463;2925;83839;663;3500;1019;0,55%;182981;393,401354074
28;187500;87975;7828;836463;2925;83873;629;3500;985;0,54%;183015;333,141589165
29;187500;87975;7828;836463;2925;83799;703;3500;1059;0,58%;182941;363,86596489
;;;;;;;;;;0,56%;;
;;;;;;;;;;0,01%;;
