nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;114269;3208;111061;38016;1146;36870;154401;2116;4354;2,86%;147931;19,4302191734;913,349097967;932,779317141
1;114269;3132;111137;38016;1042;36974;154401;2116;4174;2,74%;148111;18,6937019825;929,490455151;948,184157133
2;114269;3337;110932;38016;1072;36944;154401;2116;4409;2,90%;147876;16,1494350433;1112,26590586;1128,4153409
3;114269;3614;110655;38016;985;37031;154401;2116;4599;3,02%;147686;24,7487609386;1120,07317615;1144,82193708
4;114269;3452;110817;38016;1006;37010;154401;2116;4458;2,93%;147827;22,5772800446;1277,95761704;1300,53489709
5;114269;3397;110872;38016;966;37050;154401;2116;4363;2,87%;147922;15,8722569942;1033,45867801;1049,330935
6;114269;3389;110880;38016;960;37056;154401;2116;4349;2,86%;147936;19,2175431252;896,645123959;915,862667084
7;114269;3514;110755;38016;978;37038;154401;2116;4492;2,95%;147793;22,5186071396;1010,09481907;1032,61342621
8;114269;3284;110985;38016;1113;36903;154401;2116;4397;2,89%;147888;20,2179410458;1051,16295695;1071,380898
9;114269;3804;110465;38016;896;37120;154401;2116;4700;3,09%;147585;22,7063279152;1083,46694994;1106,17327785
10;114269;3333;110936;38016;1097;36919;154401;2116;4430;2,91%;147855;20,7198240757;884,951545;905,671369076
11;114269;3568;110701;38016;1014;37002;154401;2116;4582;3,01%;147703;17,7361118793;891,335894108;909,072005987
12;114269;3508;110761;38016;829;37187;154401;2116;4337;2,85%;147948;20,6823120117;977,757847786;998,440159798
13;114269;3111;111158;38016;999;37017;154401;2116;4110;2,70%;148175;19,919934988;980,692450047;1000,61238503
14;114269;3429;110840;38016;1054;36962;154401;2116;4483;2,94%;147802;18,5220649242;990,788570881;1009,31063581
15;114269;3446;110823;38016;1008;37008;154401;2116;4454;2,92%;147831;20,1510798931;990,948506117;1011,09958601
16;114269;3520;110749;38016;1064;36952;154401;2116;4584;3,01%;147701;20,6910891533;915,661810875;936,352900028
17;114269;3428;110841;38016;1093;36923;154401;2116;4521;2,97%;147764;20,7676649094;1000,58846211;1021,35612702
18;114269;3551;110718;38016;997;37019;154401;2116;4548;2,99%;147737;19,0932660103;795,907619953;815,000885963
19;114269;3602;110667;38016;1038;36978;154401;2116;4640;3,05%;147645;19,5994040966;993,400979042;1013,00038314
20;114269;3439;110830;38016;968;37048;154401;2116;4407;2,89%;147878;18,1332640648;1003,74395299;1021,87721705
21;114269;3363;110906;38016;1099;36917;154401;2116;4462;2,93%;147823;18,1608729362;915,032103062;933,192975998
22;114269;3585;110684;38016;1038;36978;154401;2116;4623;3,04%;147662;18,4738130569;1005,54422116;1024,01803422
23;114269;2976;111293;38016;1061;36955;154401;2116;4037;2,65%;148248;15,2075409889;743,310979843;758,518520832
24;114269;3569;110700;38016;1053;36963;154401;2116;4622;3,04%;147663;15,0089600086;828,941679001;843,950639009
25;114269;3468;110801;38016;1006;37010;154401;2116;4474;2,94%;147811;15,1096920967;826,857707024;841,96739912
26;114269;3096;111173;38016;1195;36821;154401;2116;4291;2,82%;147994;14,9987621307;741,834566832;756,833328962
27;114269;3320;110949;38016;947;37069;154401;2116;4267;2,80%;148018;15,1198310852;747,21606493;762,335896015
28;114269;3653;110616;38016;1078;36938;154401;2116;4731;3,11%;147554;15,7086699009;965,867198944;981,575868845
29;114269;3243;111026;38016;1131;36885;154401;2116;4374;2,87%;147911;14,3938820362;796,913278818;811,307160854
;;;;;;;;;4442;2,92%;147842,6;18,67767045497;947,508673954;966,19
;;;;;;;;;164;0,11%;;;;124,38
