nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;215;;;253,41
;;;;;;;;;8;;;50,84
0;187500;16999;1482;142950;803;15269;223;1507;223;0,12%;185770;312,949571133
1;187500;16999;1482;142950;803;15265;227;1507;227;0,12%;185766;361,435503006
2;187500;16999;1482;142950;803;15266;226;1507;226;0,12%;185767;298,739331961
3;187500;16999;1482;142950;803;15291;201;1507;201;0,11%;185792;214,767112017
4;187500;16999;1482;142950;803;15280;212;1507;212;0,11%;185781;257,653388977
5;187500;16999;1482;142950;803;15270;222;1507;222;0,12%;185771;335,963618994
6;187500;16999;1482;142950;803;15271;221;1507;221;0,12%;185772;324,631649017
7;187500;16999;1482;142950;803;15275;217;1507;217;0,12%;185776;203,207108974
8;187500;16999;1482;142950;803;15273;219;1507;219;0,12%;185774;203,28210187
9;187500;16999;1482;142950;803;15273;219;1507;219;0,12%;185774;201,964172125
10;187500;16999;1482;142950;803;15284;208;1507;208;0,11%;185785;224,06520009
11;187500;16999;1482;142950;803;15284;208;1507;208;0,11%;185785;201,896937847
12;187500;16999;1482;142950;803;15290;202;1507;202;0,11%;185791;259,792083979
13;187500;16999;1482;142950;803;15272;220;1507;220;0,12%;185773;213,793019056
14;187500;16999;1482;142950;803;15280;212;1507;212;0,11%;185781;202,396942139
15;187500;16999;1482;142950;803;15266;226;1507;226;0,12%;185767;204,549147844
16;187500;16999;1482;142950;803;15269;223;1507;223;0,12%;185770;257,481240034
17;187500;16999;1482;142950;803;15269;223;1507;223;0,12%;185770;201,057649851
18;187500;16999;1482;142950;803;15275;217;1507;217;0,12%;185776;313,77609992
19;187500;16999;1482;142950;803;15280;212;1507;212;0,11%;185781;213,338654041
20;187500;16999;1482;142950;803;15274;218;1507;218;0,12%;185775;256,611471891
21;187500;16999;1482;142950;803;15279;213;1507;213;0,11%;185780;259,341645956
22;187500;16999;1482;142950;803;15270;222;1507;222;0,12%;185771;246,06111598
23;187500;16999;1482;142950;803;15289;203;1507;203;0,11%;185790;304,306908131
24;187500;16999;1482;142950;803;15269;223;1507;223;0,12%;185770;359,482802868
25;187500;16999;1482;142950;803;15288;204;1507;204;0,11%;185789;204,64141798
26;187500;16999;1482;142950;803;15286;206;1507;206;0,11%;185787;258,591509104
27;187500;16999;1482;142950;803;15282;210;1507;210;0,11%;185783;262,949201107
28;187500;16999;1482;142950;803;15274;218;1507;218;0,12%;185775;216,477270126
29;187500;16999;1482;142950;803;15288;204;1507;204;0,11%;185789;227,155226946
;;;;;;;;;;0,12%;;
;;;;;;;;;;0,00%;;
