nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;142213;5304;136909;21618;575;21043;166500;2669;5879;3,59%;157952;20,2598199844;868,186768055;888,446588039
1;142213;5503;136710;21618;610;21008;166500;2669;6113;3,73%;157718;18,9820120335;1042,8274579;1061,80946994
2;142213;5520;136693;21618;584;21034;166500;2669;6104;3,73%;157727;18,9483850002;1045,11241293;1064,06079793
3;142213;5618;136595;21618;624;20994;166500;2669;6242;3,81%;157589;18,7434489727;1051,315804;1070,05925298
4;142213;5602;136611;21618;596;21022;166500;2669;6198;3,78%;157633;19,0656120777;1039,26437283;1058,3299849
5;142213;5343;136870;21618;557;21061;166500;2669;5900;3,60%;157931;18,7221128941;946,052822113;964,774935007
6;142213;5442;136771;21618;611;21007;166500;2669;6053;3,69%;157778;18,6852059364;1036,47464395;1055,15984988
7;142213;6868;135345;21618;568;21050;166500;2669;7436;4,54%;156395;19,1648099422;1231,31834507;1250,48315501
8;142213;5878;136335;21618;547;21071;166500;2669;6425;3,92%;157406;19,1473770142;1333,03735995;1352,18473697
9;142213;5651;136562;21618;589;21029;166500;2669;6240;3,81%;157591;19,2000479698;949,695713043;968,895761013
10;142213;5410;136803;21618;639;20979;166500;2669;6049;3,69%;157782;18,9574780464;952,696234941;971,653712988
11;142213;5511;136702;21618;603;21015;166500;2669;6114;3,73%;157717;18,991784811;960,828399181;979,820183992
12;142213;5264;136949;21618;562;21056;166500;2669;5826;3,56%;158005;19,2963190079;1053,04356885;1072,33988786
13;142213;5110;137103;21618;601;21017;166500;2669;5711;3,49%;158120;19,0948719978;1059,82680106;1078,92167306
14;142213;5390;136823;21618;625;20993;166500;2669;6015;3,67%;157816;19,1628081799;857,84899497;877,01180315
15;142213;5476;136737;21618;622;20996;166500;2669;6098;3,72%;157733;19,0064640045;1043,662853;1062,66931701
16;142213;5582;136631;21618;585;21033;166500;2669;6167;3,76%;157664;19,1974649429;1042,86531496;1062,0627799
17;142213;5874;136339;21618;574;21044;166500;2669;6448;3,94%;157383;19,0642790794;1037,32375503;1056,38803411
18;142213;6107;136106;21618;603;21015;166500;2669;6710;4,10%;157121;19,1415259838;1233,47589993;1252,61742592
19;142213;5198;137015;21618;574;21044;166500;2669;5772;3,52%;158059;19,1345150471;1045,29196596;1064,42648101
20;142213;5870;136343;21618;608;21010;166500;2669;6478;3,95%;157353;18,9288711548;1038,61833692;1057,54720807
21;142213;5463;136750;21618;569;21049;166500;2669;6032;3,68%;157799;19,0209310055;1037,75973582;1056,78066683
22;142213;5413;136800;21618;635;20983;166500;2669;6048;3,69%;157783;20,1248281002;947,168833017;967,293661118
23;142213;5004;137209;21618;612;21006;166500;2669;5616;3,43%;158215;19,08147192;1037,39702702;1056,47849894
24;142213;5291;136922;21618;626;20992;166500;2669;5917;3,61%;157914;18,6812360287;1027,15071607;1045,8319521
25;142213;5589;136624;21618;606;21012;166500;2669;6195;3,78%;157636;18,6383340359;1117,95111704;1136,58945107
26;142213;5638;136575;21618;593;21025;166500;2669;6231;3,80%;157600;18,8200800419;1023,48930693;1042,30938697
27;142213;5788;136425;21618;629;20989;166500;2669;6417;3,92%;157414;18,9514520168;1036,78156686;1055,73301888
28;142213;5410;136803;21618;622;20996;166500;2669;6032;3,68%;157799;18,8206231594;1031,44442201;1050,26504517
29;142213;5553;136660;21618;570;21048;166500;2669;6123;3,74%;157708;18,7937209606;934,48120904;953,27493
;;;;;;;;;6153;3,76%;;;;1054,47
;;;;;;;;;339;0,21%;;;;98,18
