nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;182646;2002;180644;5158;213;4945;189000;1196;2215;1,18%;185589;30,4774568081;1211,33194304;1241,80939984
1;182646;2583;180063;5158;224;4934;189000;1196;2807;1,49%;184997;35,212886095;1129,57491398;1164,78780007
2;182646;2453;180193;5158;206;4952;189000;1196;2659;1,42%;185145;24,0911931992;810,947030783;835,038223982
3;182646;3078;179568;5158;230;4928;189000;1196;3308;1,76%;184496;22,8493249416;950,979784966;973,829109907
4;182646;2479;180167;5158;236;4922;189000;1196;2715;1,45%;185089;23,0086140633;842,066178083;865,074792147
5;182646;2815;179831;5158;213;4945;189000;1196;3028;1,61%;184776;22,2678999901;734,981372833;757,249272823
6;182646;2120;180526;5158;205;4953;189000;1196;2325;1,24%;185479;22,167536974;752,969860077;775,137397051
7;182646;2468;180178;5158;202;4956;189000;1196;2670;1,42%;185134;27,017113924;979,643586874;1006,6607008
8;182646;2671;179975;5158;209;4949;189000;1196;2880;1,53%;184924;27,9759528637;962,726861;990,702813864
9;182646;3636;179010;5158;236;4922;189000;1196;3872;2,06%;183932;27,6313760281;981,41080308;1009,04217911
10;182646;2759;179887;5158;236;4922;189000;1196;2995;1,59%;184809;22,3251039982;927,595261812;949,92036581
11;182646;2129;180517;5158;180;4978;189000;1196;2309;1,23%;185495;36,1220149994;1098,52000999;1134,64202499
12;182646;2274;180372;5158;197;4961;189000;1196;2471;1,32%;185333;30,7341849804;871,637512922;902,371697903
13;182646;2387;180259;5158;180;4978;189000;1196;2567;1,37%;185237;23,5150029659;773,863157034;797,37816
14;182646;2781;179865;5158;192;4966;189000;1196;2973;1,58%;184831;23,4046530724;840,666946888;864,07159996
15;182646;2606;180040;5158;205;4953;189000;1196;2811;1,50%;184993;23,5353281498;955,076038837;978,611366987
16;182646;2568;180078;5158;249;4909;189000;1196;2817;1,50%;184987;23,649679184;837,390007973;861,039687157
17;182646;2011;180635;5158;224;4934;189000;1196;2235;1,19%;185569;23,4906790257;899,166666031;922,657345057
18;182646;1190;181456;5158;202;4956;189000;1196;1392;0,74%;186412;23,8361170292;785,331907988;809,168025017
19;182646;3201;179445;5158;229;4929;189000;1196;3430;1,83%;184374;23,883491993;953,061594963;976,945086956
20;182646;1911;180735;5158;222;4936;189000;1196;2133;1,14%;185671;23,4488511086;843,449769974;866,898621082
21;182646;2518;180128;5158;200;4958;189000;1196;2718;1,45%;185086;23,9274218082;906,470813036;930,398234844
22;182646;2418;180228;5158;203;4955;189000;1196;2621;1,40%;185183;23,664591074;904,591439962;928,256031036
23;182646;2290;180356;5158;230;4928;189000;1196;2520;1,34%;185284;23,7988040447;856,982775927;880,781579971
24;182646;1266;181380;5158;236;4922;189000;1196;1502;0,80%;186302;23,6304647923;791,657071114;815,287535906
25;182646;1110;181536;5158;227;4931;189000;1196;1337;0,71%;186467;23,8174688816;790,409888029;814,227356911
26;182646;1872;180774;5158;218;4940;189000;1196;2090;1,11%;185714;23,6765780449;906,858917952;930,535495996
27;182646;2827;179819;5158;265;4893;189000;1196;3092;1,65%;184712;23,706428051;795,972015142;819,678443193
28;182646;2479;180167;5158;209;4949;189000;1196;2688;1,43%;185116;23,9259958267;905,472271204;929,398267031
29;182646;2890;179756;5158;231;4927;189000;1196;3121;1,66%;184683;23,790170908;796,613291025;820,403461933
;;;;;;;;;2610;1,39%;;;;918,4
;;;;;;;;;565;0,30%;;;;114,35
