nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;838;;;568,96
;;;;;;;;;34;;;146,19
0;270000;67450;6042;709867;2486;65370;870;1210;870;0,32%;267920;511,835367918
1;270000;67450;6042;709867;2486;65456;784;1210;784;0,29%;268006;718,126806021
2;270000;67450;6042;709867;2486;65439;801;1210;801;0,30%;267989;511,980381012
3;270000;67450;6042;709867;2486;65392;848;1210;848;0,32%;267942;532,679089069
4;270000;67450;6042;709867;2486;65329;911;1210;911;0,34%;267879;360,515206099
5;270000;67450;6042;709867;2486;65364;876;1210;876;0,33%;267914;466,082988977
6;270000;67450;6042;709867;2486;65453;787;1210;787;0,29%;268003;707,240442991
7;270000;67450;6042;709867;2486;65411;829;1210;829;0,31%;267961;500,978542089
8;270000;67450;6042;709867;2486;65408;832;1210;832;0,31%;267958;606,622002125
9;270000;67450;6042;709867;2486;65334;906;1210;906;0,34%;267884;471,078541994
10;270000;67450;6042;709867;2486;65417;823;1210;823;0,31%;267967;939,605372906
11;270000;67450;6042;709867;2486;65402;838;1210;838;0,31%;267952;708,964058876
12;270000;67450;6042;709867;2486;65446;794;1210;794;0,30%;267996;849,891258955
13;270000;67450;6042;709867;2486;65432;808;1210;808;0,30%;267982;773,209798098
14;270000;67450;6042;709867;2486;65456;784;1210;784;0,29%;268006;630,321785927
15;270000;67450;6042;709867;2486;65373;867;1210;867;0,32%;267923;356,83235383
16;270000;67450;6042;709867;2486;65412;828;1210;828;0,31%;267962;571,277010918
17;270000;67450;6042;709867;2486;65368;872;1210;872;0,32%;267918;426,083999872
18;270000;67450;6042;709867;2486;65415;825;1210;825;0,31%;267965;494,441060066
19;270000;67450;6042;709867;2486;65389;851;1210;851;0,32%;267939;507,013648987
20;270000;67450;6042;709867;2486;65387;853;1210;853;0,32%;267937;568,961048841
21;270000;67450;6042;709867;2486;65395;845;1210;845;0,31%;267945;427,934209824
22;270000;67450;6042;709867;2486;65395;845;1210;845;0,31%;267945;461,279846907
23;270000;67450;6042;709867;2486;65395;845;1210;845;0,31%;267945;355,913395166
24;270000;67450;6042;709867;2486;65365;875;1210;875;0,33%;267915;502,62253809
25;270000;67450;6042;709867;2486;65424;816;1210;816;0,30%;267974;746,785495043
26;270000;67450;6042;709867;2486;65450;790;1210;790;0,29%;268000;706,251224041
27;270000;67450;6042;709867;2486;65413;827;1210;827;0,31%;267963;595,242839098
28;270000;67450;6042;709867;2486;65373;867;1210;867;0,32%;267923;597,36167407
29;270000;67450;6042;709867;2486;65394;846;1210;846;0,31%;267944;461,659557104
;;;;;;;;;;0,31%;;
;;;;;;;;;;0,01%;;
