nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;1028;;;482,2
;;;;;;;;;48;;;79,78
0;187500;88788;7920;885573;2699;84962;959;2867;959;0,52%;183674;574,015583038
1;187500;88788;7920;885573;2699;84974;947;2867;947;0,51%;183686;414,605303049
2;187500;88788;7920;885573;2699;84939;982;2867;982;0,53%;183651;621,967281818
3;187500;88788;7920;885573;2699;84884;1037;2867;1037;0,56%;183596;451,587462187
4;187500;88788;7920;885573;2699;84910;1011;2867;1011;0,55%;183622;454,006366014
5;187500;88788;7920;885573;2699;84955;966;2867;966;0,52%;183667;561,907814026
6;187500;88788;7920;885573;2699;84893;1028;2867;1028;0,56%;183605;492,734948874
7;187500;88788;7920;885573;2699;84827;1094;2867;1094;0,59%;183539;523,74464798
8;187500;88788;7920;885573;2699;84887;1034;2867;1034;0,56%;183599;387,459087849
9;187500;88788;7920;885573;2699;84786;1135;2867;1135;0,61%;183498;455,453323126
10;187500;88788;7920;885573;2699;84940;981;2867;981;0,53%;183652;559,374573946
11;187500;88788;7920;885573;2699;84873;1048;2867;1048;0,57%;183585;523,258677959
12;187500;88788;7920;885573;2699;84904;1017;2867;1017;0,55%;183616;422,635188103
13;187500;88788;7920;885573;2699;84938;983;2867;983;0,53%;183650;489,649818897
14;187500;88788;7920;885573;2699;84885;1036;2867;1036;0,56%;183597;457,800453901
15;187500;88788;7920;885573;2699;84834;1087;2867;1087;0,59%;183546;353,209658146
16;187500;88788;7920;885573;2699;84859;1062;2867;1062;0,58%;183571;564,24277997
17;187500;88788;7920;885573;2699;84891;1030;2867;1030;0,56%;183603;458,535354853
18;187500;88788;7920;885573;2699;84865;1056;2867;1056;0,57%;183577;433,110720873
19;187500;88788;7920;885573;2699;84887;1034;2867;1034;0,56%;183599;562,191581011
20;187500;88788;7920;885573;2699;84890;1031;2867;1031;0,56%;183602;558,566135883
21;187500;88788;7920;885573;2699;84910;1011;2867;1011;0,55%;183622;349,250056982
22;187500;88788;7920;885573;2699;84905;1016;2867;1016;0,55%;183617;455,546509027
23;187500;88788;7920;885573;2699;84894;1027;2867;1027;0,56%;183606;386,659077883
24;187500;88788;7920;885573;2699;84833;1088;2867;1088;0,59%;183545;663,718940973
25;187500;88788;7920;885573;2699;84876;1045;2867;1045;0,57%;183588;424,811048985
26;187500;88788;7920;885573;2699;84927;994;2867;994;0,54%;183639;491,563122988
27;187500;88788;7920;885573;2699;84786;1135;2867;1135;0,61%;183498;389,808042049
28;187500;88788;7920;885573;2699;84911;1010;2867;1010;0,55%;183623;423,699132919
29;187500;88788;7920;885573;2699;84960;961;2867;961;0,52%;183672;561,013751984
;;;;;;;;;;0,56%;;
;;;;;;;;;;0,03%;;
