nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;147736;9567;138169;36475;412;36063;187500;3289;9979;5,42%;174232;23,9024319649;1060,84643388;1084,74886584
1;147736;9182;138554;36475;427;36048;187500;3289;9609;5,22%;174602;23,8325910568;958,288102865;982,120693922
2;147736;9098;138638;36475;429;36046;187500;3289;9527;5,17%;174684;24,5207149982;1268,22256017;1292,74327517
3;147736;8982;138754;36475;423;36052;187500;3289;9405;5,11%;174806;24,4251101017;953,884640932;978,309751034
4;147736;9051;138685;36475;412;36063;187500;3289;9463;5,14%;174748;24,3171179295;955,887727022;980,204844952
5;147736;9171;138565;36475;456;36019;187500;3289;9627;5,23%;174584;24,3599290848;950,192672014;974,552601099
6;147736;9068;138668;36475;418;36057;187500;3289;9486;5,15%;174725;24,0020079613;960,431640148;984,433648109
7;147736;9344;138392;36475;418;36057;187500;3289;9762;5,30%;174449;27,6337571144;1018,30337286;1045,93712997
8;147736;9821;137915;36475;432;36043;187500;3289;10253;5,57%;173958;24,3125751019;1170,85027385;1195,16284895
9;147736;9348;138388;36475;440;36035;187500;3289;9788;5,31%;174423;27,0253970623;1142,14904904;1169,17444611
10;147736;9436;138300;36475;380;36095;187500;3289;9816;5,33%;174395;23,1433508396;1241,28938699;1264,43273783
11;147736;9405;138331;36475;391;36084;187500;3289;9796;5,32%;174415;30,2162148952;1220,67136908;1250,88758397
12;147736;9584;138152;36475;394;36081;187500;3289;9978;5,42%;174233;25,0714840889;989,566653967;1014,63813806
13;147736;9352;138384;36475;403;36072;187500;3289;9755;5,30%;174456;25,3451490402;1207,89029694;1233,23544598
14;147736;9226;138510;36475;420;36055;187500;3289;9646;5,24%;174565;25,5238280296;999,827507019;1025,35133505
15;147736;9332;138404;36475;437;36038;187500;3289;9769;5,30%;174442;25,641917944;1002,07579398;1027,71771193
16;147736;9224;138512;36475;411;36064;187500;3289;9635;5,23%;174576;24,9847128391;1107,4422071;1132,42691994
17;147736;9361;138375;36475;423;36052;187500;3289;9784;5,31%;174427;25,5734040737;1121,94805288;1147,52145696
18;147736;9225;138511;36475;408;36067;187500;3289;9633;5,23%;174578;25,8419098854;1235,8359592;1261,67786908
19;147736;9223;138513;36475;459;36016;187500;3289;9682;5,26%;174529;25,8777160645;1021,59629488;1047,47401094
20;147736;9338;138398;36475;394;36081;187500;3289;9732;5,28%;174479;29,0483779907;1019,91686201;1048,96524
21;147736;9454;138282;36475;417;36058;187500;3289;9871;5,36%;174340;35,989331007;1287,55907416;1323,54840517
22;147736;9411;138325;36475;367;36108;187500;3289;9778;5,31%;174433;23,5275850296;1148,04118586;1171,56877089
23;147736;9243;138493;36475;447;36028;187500;3289;9690;5,26%;174521;24,2891850471;1125,32546902;1149,61465406
24;147736;9388;138348;36475;391;36084;187500;3289;9779;5,31%;174432;29,7386510372;1153,59918404;1183,33783507
25;147736;9747;137989;36475;458;36017;187500;3289;10205;5,54%;174006;29,6382892132;1312,0179348;1341,65622401
26;147736;9076;138660;36475;425;36050;187500;3289;9501;5,16%;174710;22,6438219547;1080,07724905;1102,721071
27;147736;9457;138279;36475;399;36076;187500;3289;9856;5,35%;174355;22,5868821144;984,745782852;1007,33266497
28;147736;9556;138180;36475;472;36003;187500;3289;10028;5,44%;174183;22,6213998795;1192,53362918;1215,15502906
29;147736;9173;138563;36475;422;36053;187500;3289;9595;5,21%;174616;22,2813191414;1114,48032784;1136,76164699
;;;;;;;;;9748;5,29%;;;;1125,78
;;;;;;;;;201;0,11%;;;;113,4
