nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;921;;;420,97
;;;;;;;;;28;;;70,87
0;187500;83358;7434;833304;3077;78328;747;4333;962;0,53%;182205;348,741116047
1;187500;83358;7434;833304;3077;78361;714;4333;929;0,51%;182238;581,76999712
2;187500;83358;7434;833304;3077;78346;729;4333;944;0,52%;182223;397,09757185
3;187500;83358;7434;833304;3077;78340;735;4333;950;0,52%;182217;438,613976002
4;187500;83358;7434;833304;3077;78358;717;4333;932;0,51%;182235;354,262943029
5;187500;83358;7434;833304;3077;78332;743;4333;958;0,52%;182209;522,423670053
6;187500;83358;7434;833304;3077;78359;716;4333;931;0,51%;182236;348,321480036
7;187500;83358;7434;833304;3077;78370;705;4333;920;0,50%;182247;350,986314058
8;187500;83358;7434;833304;3077;78349;726;4333;941;0,51%;182226;348,280285835
9;187500;83358;7434;833304;3077;78340;735;4333;950;0,52%;182217;392,59436202
10;187500;83358;7434;833304;3077;78402;673;4333;888;0,48%;182279;353,123661041
11;187500;83358;7434;833304;3077;78412;663;4333;878;0,48%;182289;351,439013004
12;187500;83358;7434;833304;3077;78399;676;4333;891;0,49%;182276;351,70745492
13;187500;83358;7434;833304;3077;78370;705;4333;920;0,50%;182247;347,606189966
14;187500;83358;7434;833304;3077;78371;704;4333;919;0,50%;182248;564,194895983
15;187500;83358;7434;833304;3077;78336;739;4333;954;0,52%;182213;390,346184969
16;187500;83358;7434;833304;3077;78419;656;4333;871;0,48%;182296;432,635612965
17;187500;83358;7434;833304;3077;78364;711;4333;926;0,51%;182241;477,283995867
18;187500;83358;7434;833304;3077;78329;746;4333;961;0,52%;182206;430,645226002
19;187500;83358;7434;833304;3077;78347;728;4333;943;0,51%;182224;388,041059971
20;187500;83358;7434;833304;3077;78414;661;4333;876;0,48%;182291;481,279216051
21;187500;83358;7434;833304;3077;78402;673;4333;888;0,48%;182279;478,384526014
22;187500;83358;7434;833304;3077;78379;696;4333;911;0,50%;182256;520,997005939
23;187500;83358;7434;833304;3077;78409;666;4333;881;0,48%;182286;393,195154905
24;187500;83358;7434;833304;3077;78382;693;4333;908;0,50%;182259;393,964493036
25;187500;83358;7434;833304;3077;78376;699;4333;914;0,50%;182253;435,979205132
26;187500;83358;7434;833304;3077;78335;740;4333;955;0,52%;182212;394,744356871
27;187500;83358;7434;833304;3077;78398;677;4333;892;0,49%;182275;358,298003912
28;187500;83358;7434;833304;3077;78376;699;4333;914;0,50%;182253;523,944593906
29;187500;83358;7434;833304;3077;78379;696;4333;911;0,50%;182256;478,155394077
;;;;;;;;;;0,50%;;
;;;;;;;;;;0,02%;;
