nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;139079;6096;132983;23533;441;23092;166500;3888;6537;4,02%;156075;21,2449119091;1317,05462909;1338,299541
1;139079;5766;133313;23533;449;23084;166500;3888;6215;3,82%;156397;23,1905238628;1321,36905408;1344,55957794
2;139079;6300;132779;23533;430;23103;166500;3888;6730;4,14%;155882;22,9308729172;1382,83040309;1405,76127601
3;139079;6813;132266;23533;399;23134;166500;3888;7212;4,44%;155400;23,5363659859;1615,68547893;1639,22184491
4;139079;4586;134493;23533;531;23002;166500;3888;5117;3,15%;157495;22,6102490425;1065,68189907;1088,29214811
5;139079;5348;133731;23533;585;22948;166500;3888;5933;3,65%;156679;22,980494976;1616,40609813;1639,3865931
6;139079;6243;132836;23533;507;23026;166500;3888;6750;4,15%;155862;23,8001821041;1081,70953202;1105,50971413
7;139079;5436;133643;23533;354;23179;166500;3888;5790;3,56%;156822;22,8144509792;1389,05881906;1411,87327003
8;139079;5762;133317;23533;447;23086;166500;3888;6209;3,82%;156403;23,374131918;1334,51588798;1357,89001989
9;139079;4079;135000;23533;606;22927;166500;3888;4685;2,88%;157927;23,6485769749;1236,77805614;1260,42663312
10;139079;5756;133323;23533;329;23204;166500;3888;6085;3,74%;156527;23,8254139423;1155,81627893;1179,64169288
11;139079;6108;132971;23533;495;23038;166500;3888;6603;4,06%;156009;23,4383590221;1159,499089;1182,93744802
12;139079;5606;133473;23533;482;23051;166500;3888;6088;3,74%;156524;23,5514779091;1387,47973919;1411,0312171
13;139079;6603;132476;23533;321;23212;166500;3888;6924;4,26%;155688;23,1911530495;1328,07384396;1351,26499701
14;139079;6359;132720;23533;419;23114;166500;3888;6778;4,17%;155834;23,2495479584;1485,97655702;1509,22610497
15;139079;7164;131915;23533;378;23155;166500;3888;7542;4,64%;155070;23,9808530807;1495,62659407;1519,60744715
16;139079;6513;132566;23533;495;23038;166500;3888;7008;4,31%;155604;23,3599259853;1245,84761691;1269,2075429
17;139079;5083;133996;23533;639;22894;166500;3888;5722;3,52%;156890;18,348074913;1084,39134502;1102,73941994
18;139079;6032;133047;23533;399;23134;166500;3888;6431;3,95%;156181;18,0655560493;1032,67590094;1050,74145699
19;139079;5615;133464;23533;500;23033;166500;3888;6115;3,76%;156497;17,7177479267;869,968657017;887,686404943
20;139079;5721;133358;23533;600;22933;166500;3888;6321;3,89%;156291;18,0936629772;978,111016989;996,204679966
21;139079;4452;134627;23533;507;23026;166500;3888;4959;3,05%;157653;18,326597929;808,278820038;826,605417967
22;139079;5717;133362;23533;582;22951;166500;3888;6299;3,87%;156313;17,7397880554;1041,82478809;1059,56457615
23;139079;5880;133199;23533;514;23019;166500;3888;6394;3,93%;156218;18,1486210823;1042,47527194;1060,62389302
24;139079;5635;133444;23533;584;22949;166500;3888;6219;3,82%;156393;17,9422619343;1024,91858315;1042,86084509
25;139079;5257;133822;23533;557;22976;166500;3888;5814;3,58%;156798;20,4262669086;1232,3018229;1252,72808981
26;139079;5233;133846;23533;514;23019;166500;3888;5747;3,53%;156865;23,8818001747;1447,23333001;1471,11513019
27;139079;6598;132481;23533;336;23197;166500;3888;6934;4,26%;155678;23,9854860306;1342,20133591;1366,18682194
28;139079;4755;134324;23533;528;23005;166500;3888;5283;3,25%;157329;23,9684078693;1434,47107005;1458,43947792
29;139079;5301;133778;23533;514;23019;166500;3888;5815;3,58%;156797;24,4405040741;1268,03341198;1292,47391605
;;;;;;;;;6209;3,82%;;;;1262,74
;;;;;;;;;662;0,41%;;;;209,2
