nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;400;;;328,42
;;;;;;;;;8;;;51,12
0;189000;24424;2142;241698;1025;22836;392;1196;392;0,21%;187412;291,223481894
1;189000;24424;2142;241698;1025;22835;393;1196;393;0,21%;187411;335,282930851
2;189000;24424;2142;241698;1025;22832;396;1196;396;0,21%;187408;277,2940979
3;189000;24424;2142;241698;1025;22835;393;1196;393;0,21%;187411;367,556854963
4;189000;24424;2142;241698;1025;22829;399;1196;399;0,21%;187405;310,734683037
5;189000;24424;2142;241698;1025;22840;388;1196;388;0,21%;187416;292,666016102
6;189000;24424;2142;241698;1025;22839;389;1196;389;0,21%;187415;362,652527094
7;189000;24424;2142;241698;1025;22806;422;1196;422;0,22%;187382;306,076084137
8;189000;24424;2142;241698;1025;22830;398;1196;398;0,21%;187406;304,397175789
9;189000;24424;2142;241698;1025;22809;419;1196;419;0,22%;187385;305,483664989
10;189000;24424;2142;241698;1025;22828;400;1196;400;0,21%;187404;347,795802832
11;189000;24424;2142;241698;1025;22824;404;1196;404;0,22%;187400;305,844202995
12;189000;24424;2142;241698;1025;22830;398;1196;398;0,21%;187406;361,982219934
13;189000;24424;2142;241698;1025;22821;407;1196;407;0,22%;187397;289,827396154
14;189000;24424;2142;241698;1025;22834;394;1196;394;0,21%;187410;290,803404808
15;189000;24424;2142;241698;1025;22829;399;1196;399;0,21%;187405;291,672621965
16;189000;24424;2142;241698;1025;22827;401;1196;401;0,21%;187403;348,561830044
17;189000;24424;2142;241698;1025;22814;414;1196;414;0,22%;187390;306,085309029
18;189000;24424;2142;241698;1025;22831;397;1196;397;0,21%;187407;308,262123823
19;189000;24424;2142;241698;1025;22826;402;1196;402;0,21%;187402;289,248686075
20;189000;24424;2142;241698;1025;22831;397;1196;397;0,21%;187407;305,537227869
21;189000;24424;2142;241698;1025;22830;398;1196;398;0,21%;187406;434,914190054
22;189000;24424;2142;241698;1025;22830;398;1196;398;0,21%;187406;307,14894104
23;189000;24424;2142;241698;1025;22826;402;1196;402;0,21%;187402;377,5850811
24;189000;24424;2142;241698;1025;22838;390;1196;390;0,21%;187414;290,786615133
25;189000;24424;2142;241698;1025;22824;404;1196;404;0,22%;187400;452,429761171
26;189000;24424;2142;241698;1025;22821;407;1196;407;0,22%;187397;276,835496902
27;189000;24424;2142;241698;1025;22824;404;1196;404;0,22%;187400;335,579419136
28;189000;24424;2142;241698;1025;22828;400;1196;400;0,21%;187404;302,213001013
29;189000;24424;2142;241698;1025;22825;403;1196;403;0,21%;187401;476,117282867
;;;;;;;;;;0,21%;;
;;;;;;;;;;0,00%;;
