nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;198;;;199,79
;;;;;;;;;0;;;8,84
0;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;230,012274981
1;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;196,811289072
2;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;196,347476006
3;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,837353945
4;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,856524944
5;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;197,385412931
6;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;203,758495092
7;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;196,59305191
8;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;198,660223007
9;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,430346966
10;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;229,796013832
11;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;193,845579147
12;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,636203051
13;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;194,739406109
14;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;197,869652033
15;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;196,455575943
16;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;208,683006048
17;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;194,950325966
18;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,953269005
19;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;197,754849195
20;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;199,835209846
21;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;197,65535903
22;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;199,34365797
23;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,075774908
24;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;206,853579044
25;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;197,461428881
26;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;197,804291964
27;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,80343914
28;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;195,22315979
29;187500;14690;1287;117952;877;13692;198;800;198;0,11%;186502;196,323529005
;;;;;;;;;;0,11%;;
;;;;;;;;;;0,00%;;
