nro;Pixel Original;Pixel Corte;Nro Vertices;Nro Arestas;Nro Particulas;Corte Acerto;Corte Erro;Pixel Cinza;Pixel Errado;;Pixel Certo;Tempo
;;;;;;;;;935;;;419,53
;;;;;;;;;37;;;60,87
0;209760;104300;9345;1002771;4110;97653;924;5723;924;0,45%;203113;377,947683811
1;209760;104300;9345;1002771;4110;97649;928;5723;928;0,45%;203109;378,019609928
2;209760;104300;9345;1002771;4110;97631;946;5723;946;0,46%;203091;429,700579882
3;209760;104300;9345;1002771;4110;97656;921;5723;921;0,45%;203116;494,965169907
4;209760;104300;9345;1002771;4110;97612;965;5723;965;0,47%;203072;432,447278023
5;209760;104300;9345;1002771;4110;97669;908;5723;908;0,45%;203129;472,192709923
6;209760;104300;9345;1002771;4110;97614;963;5723;963;0,47%;203074;469,890681982
7;209760;104300;9345;1002771;4110;97716;861;5723;861;0,42%;203176;463,110721111
8;209760;104300;9345;1002771;4110;97715;862;5723;862;0,42%;203175;409,822243929
9;209760;104300;9345;1002771;4110;97648;929;5723;929;0,46%;203108;406,593997002
10;209760;104300;9345;1002771;4110;97649;928;5723;928;0,45%;203109;317,270573139
11;209760;104300;9345;1002771;4110;97644;933;5723;933;0,46%;203104;354,463917017
12;209760;104300;9345;1002771;4110;97611;966;5723;966;0,47%;203071;375,05171299
13;209760;104300;9345;1002771;4110;97685;892;5723;892;0,44%;203145;465,859881163
14;209760;104300;9345;1002771;4110;97640;937;5723;937;0,46%;203100;451,302563906
15;209760;104300;9345;1002771;4110;97587;990;5723;990;0,49%;203047;611,474191904
16;209760;104300;9345;1002771;4110;97699;878;5723;878;0,43%;203159;462,897014856
17;209760;104300;9345;1002771;4110;97585;992;5723;992;0,49%;203045;421,779636145
18;209760;104300;9345;1002771;4110;97641;936;5723;936;0,46%;203101;405,789439917
19;209760;104300;9345;1002771;4110;97647;930;5723;930;0,46%;203107;412,389801025
20;209760;104300;9345;1002771;4110;97613;964;5723;964;0,47%;203073;413,84739995
21;209760;104300;9345;1002771;4110;97663;914;5723;914;0,45%;203123;314,576884031
22;209760;104300;9345;1002771;4110;97638;939;5723;939;0,46%;203098;414,182229996
23;209760;104300;9345;1002771;4110;97670;907;5723;907;0,44%;203130;518,959314108
24;209760;104300;9345;1002771;4110;97619;958;5723;958;0,47%;203079;364,929023981
25;209760;104300;9345;1002771;4110;97651;926;5723;926;0,45%;203111;417,199566126
26;209760;104300;9345;1002771;4110;97645;932;5723;932;0,46%;203105;364,768832922
27;209760;104300;9345;1002771;4110;97538;1039;5723;1039;0,51%;202998;423,646587849
28;209760;104300;9345;1002771;4110;97658;919;5723;919;0,45%;203118;371,103870869
29;209760;104300;9345;1002771;4110;97615;962;5723;962;0,47%;203075;369,861308098
;;;;;;;;;;0,46%;;
;;;;;;;;;;0,02%;;
