nro;PxFundo;ErrosFundo;AcertoFundo;PxObjeto;ErrosObjeto;AcertoObjeto;PxImagem;PxCinza;ErrosImagem;;AcertoImagem;TpFase1;TpFase2;TpTotal
0;242820;1330;241490;25970;1793;24177;270000;1210;3123;1,16%;265667;41,7906270027;1516,9223659;1558,71299291
1;242820;1428;241392;25970;1791;24179;270000;1210;3219;1,20%;265571;42,388010025;1496,97347903;1539,36148906
2;242820;1432;241388;25970;1618;24352;270000;1210;3050;1,13%;265740;41,8569760323;1520,34038496;1562,19736099
3;242820;980;241840;25970;2112;23858;270000;1210;3092;1,15%;265698;41,4496641159;1250,50922799;1291,95889211
4;242820;1604;241216;25970;1785;24185;270000;1210;3389;1,26%;265401;41,8140859604;1514,55678606;1556,37087202
5;242820;1442;241378;25970;1628;24342;270000;1210;3070;1,14%;265720;41,8141539097;1233,74576497;1275,55991888
6;242820;1144;241676;25970;2095;23875;270000;1210;3239;1,21%;265551;42,3694679737;1242,90225101;1285,27171898
7;242820;893;241927;25970;1834;24136;270000;1210;2727;1,01%;266063;41,811814785;1509,8262682;1551,63808298
8;242820;1053;241767;25970;1786;24184;270000;1210;2839;1,06%;265951;41,3871109486;1234,54047799;1275,92758894
9;242820;1225;241595;25970;1466;24504;270000;1210;2691;1,00%;266099;42,6571347713;1235,77786016;1278,43499494
10;242820;1260;241560;25970;2115;23855;270000;1210;3375;1,26%;265415;40,8916120529;1501,18921804;1542,0808301
11;242820;1354;241466;25970;1575;24395;270000;1210;2929;1,09%;265861;41,8792550564;1220,11520386;1261,99445891
12;242820;1144;241676;25970;1996;23974;270000;1210;3140;1,17%;265650;41,1650538445;1221,88489413;1263,04994798
13;242820;1212;241608;25970;1733;24237;270000;1210;2945;1,10%;265845;42,5921709538;1217,17479897;1259,76696992
14;242820;859;241961;25970;2120;23850;270000;1210;2979;1,11%;265811;41,9426369667;1043,74258399;1085,68522096
15;242820;948;241872;25970;2123;23847;270000;1210;3071;1,14%;265719;31,6283590794;930,431659937;962,060019016
16;242820;1227;241593;25970;1698;24272;270000;1210;2925;1,09%;265865;32,144340992;1232,44060206;1264,58494306
17;242820;1235;241585;25970;1723;24247;270000;1210;2958;1,10%;265832;40,8121230602;1229,65846801;1270,47059107
18;242820;1338;241482;25970;2043;23927;270000;1210;3381;1,26%;265409;41,096102953;1496,32973099;1537,42583394
19;242820;1475;241345;25970;1982;23988;270000;1210;3457;1,29%;265333;41,7674019337;1235,69474816;1277,4621501
20;242820;1111;241709;25970;1731;24239;270000;1210;2842;1,06%;265948;43,3098568916;1229,75637197;1273,06622887
21;242820;1260;241560;25970;1592;24378;270000;1210;2852;1,06%;265938;42,82102108;1248,49249697;1291,31351805
22;242820;976;241844;25970;1819;24151;270000;1210;2795;1,04%;265995;41,50553298;1508,24650097;1549,75203395
23;242820;1446;241374;25970;1899;24071;270000;1210;3345;1,24%;265445;43,284553051;1524,17329407;1567,45784712
24;242820;1292;241528;25970;1637;24333;270000;1210;2929;1,09%;265861;43,5034611225;1518,94513202;1562,44859314
25;242820;786;242034;25970;1889;24081;270000;1210;2675;1,00%;266115;41,7344310284;1244,93553495;1286,66996598
26;242820;1313;241507;25970;1823;24147;270000;1210;3136;1,17%;265654;42,4241678715;1526,10321593;1568,5273838
27;242820;1243;241577;25970;1574;24396;270000;1210;2817;1,05%;265973;42,3581140041;1266,15461588;1308,51272988
28;242820;1548;241272;25970;1830;24140;270000;1210;3378;1,26%;265412;41,9936308861;1502,92955399;1544,92318487
29;242820;1041;241779;25970;1730;24240;270000;1210;2771;1,03%;266019;41,829059124;1522,57980704;1564,40886617
;;;;;;;;;3038;1,13%;;;;1380,57
;;;;;;;;;231;0,09%;;;;167,87
